"","Price"
"2018-11-05",48850
"2018-11-06",48450
"2018-11-07",47700
"2018-11-08",49600
"2018-11-09",49150
"2018-11-12",48950
"2018-11-13",49300
"2018-11-14",49000
"2018-11-15",48600
"2018-11-16",48700
"2018-11-19",49000
"2018-11-20",48650
"2018-11-21",48700
"2018-11-22",48300
"2018-11-23",48400
"2018-11-26",49450
"2018-11-27",49050
"2018-11-28",49100
"2018-11-29",52500
"2018-11-30",51900
"2018-12-03",51800
"2018-12-04",51200
"2018-12-05",51500
"2018-12-06",51000
"2018-12-07",50900
"2018-12-10",50600
"2018-12-11",50900
"2018-12-12",53300
"2018-12-13",54500
"2018-12-14",55100
"2018-12-17",56900
"2018-12-18",56100
"2018-12-19",60600
"2018-12-20",60000
"2018-12-21",59000
"2018-12-24",59700
"2018-12-26",59500
"2018-12-27",53700
"2018-12-28",50000
"2019-01-02",47950
"2019-01-03",48450
"2019-01-04",47300
"2019-01-07",47650
"2019-01-08",48600
"2019-01-09",48600
"2019-01-10",49350
"2019-01-11",50200
"2019-01-14",49300
"2019-01-15",51800
"2019-01-16",51700
"2019-01-17",50400
"2019-01-18",54500
"2019-01-21",54000
"2019-01-22",55300
"2019-01-23",59000
"2019-01-24",59500
"2019-01-25",60000
"2019-01-28",60000
"2019-01-29",62800
"2019-01-30",68600
"2019-01-31",70000
"2019-02-01",67000
"2019-02-07",70000
"2019-02-08",69500
"2019-02-11",68800
"2019-02-12",69000
"2019-02-13",68000
"2019-02-14",69500
"2019-02-15",69300
"2019-02-18",70800
"2019-02-19",70500
"2019-02-20",70700
"2019-02-21",70600
"2019-02-22",73300
"2019-02-25",73600
"2019-02-26",72900
"2019-02-27",75200
"2019-02-28",75000
"2019-03-04",76900
"2019-03-05",78600
"2019-03-06",78000
"2019-03-07",76200
"2019-03-08",75900
"2019-03-11",76500
"2019-03-12",77000
"2019-03-13",75800
"2019-03-14",77800
"2019-03-15",77400
"2019-03-18",77100
"2019-03-19",78900
"2019-03-20",78300
"2019-03-21",75900
"2019-03-22",75400
"2019-03-25",74400
"2019-03-26",75100
"2019-03-27",76400
"2019-03-28",76300
"2019-03-29",75500
"2019-04-01",75500
"2019-04-02",75200
"2019-04-03",75500
"2019-04-04",75900
"2019-04-05",76800
"2019-04-08",76400
"2019-04-09",75300
"2019-04-10",74600
"2019-04-11",74700
"2019-04-12",76500
"2019-04-15",75500
"2019-04-16",75200
"2019-04-17",78700
"2019-04-18",78600
"2019-04-19",79100
"2019-04-22",78600
"2019-04-23",78300
"2019-04-24",77300
"2019-04-25",77000
"2019-04-26",76400
"2019-04-29",77300
"2019-04-30",75100
"2019-05-02",79900
"2019-05-03",80700
"2019-05-07",79300
"2019-05-08",79200
"2019-05-09",78100
"2019-05-10",79100
"2019-05-13",79600
"2019-05-14",80300
"2019-05-15",80700
"2019-05-16",79300
"2019-05-17",78600
"2019-05-20",75700
"2019-05-21",75800
"2019-05-22",76300
"2019-05-23",74300
"2019-05-24",75500
"2019-05-27",75800
"2019-05-28",78500
"2019-05-29",75000
"2019-05-30",75300
"2019-05-31",74700
"2019-06-03",74400
"2019-06-04",75000
"2019-06-05",76700
"2019-06-07",75100
"2019-06-10",75400
"2019-06-11",76100
"2019-06-12",75700
"2019-06-13",76300
"2019-06-14",76200
"2019-06-17",75600
"2019-06-18",74000
"2019-06-19",74500
"2019-06-20",74800
"2019-06-21",74700
"2019-06-24",74200
"2019-06-25",73700
"2019-06-26",72700
"2019-06-27",73300
"2019-06-28",72600
"2019-07-01",72500
"2019-07-02",72500
"2019-07-03",73100
"2019-07-04",72700
"2019-07-05",75500
"2019-07-08",73800
"2019-07-09",72200
"2019-07-10",72400
"2019-07-11",72800
"2019-07-12",73100
"2019-07-15",72400
"2019-07-16",72600
"2019-07-17",73800
"2019-07-18",78400
"2019-07-19",77900
"2019-07-22",77800
"2019-07-23",81200
"2019-07-24",80600
"2019-07-25",79600
"2019-07-26",79700
"2019-07-29",79300
"2019-07-30",80200
"2019-07-31",81700
"2019-08-01",81800
"2019-08-02",81700
"2019-08-05",82800
"2019-08-06",86700
"2019-08-07",84100
"2019-08-08",84200
"2019-08-09",83900
"2019-08-12",83100
"2019-08-13",84400
"2019-08-14",83400
"2019-08-16",82700
"2019-08-19",85000
"2019-08-20",86200
"2019-08-21",87900
"2019-08-22",86400
"2019-08-23",87100
"2019-08-26",85400
"2019-08-27",85000
"2019-08-28",85700
"2019-08-29",86600
"2019-08-30",86400
"2019-09-02",87100
"2019-09-03",86600
"2019-09-04",87100
"2019-09-05",87800
"2019-09-06",87700
"2019-09-09",86300
"2019-09-10",88600
"2019-09-11",86500
"2019-09-16",87200
"2019-09-17",87300
"2019-09-18",87300
"2019-09-19",86800
"2019-09-20",87700
"2019-09-23",88100
"2019-09-24",87500
"2019-09-25",84500
"2019-09-26",84800
"2019-09-27",83800
"2019-09-30",83800
"2019-10-01",85700
"2019-10-02",84500
"2019-10-04",83900
"2019-10-07",84100
"2019-10-08",82900
"2019-10-10",82000
"2019-10-11",83400
"2019-10-14",84700
"2019-10-15",84400
"2019-10-16",85900
"2019-10-17",84800
"2019-10-18",84400
"2019-10-21",84400
"2019-10-22",85500
"2019-10-23",84600
"2019-10-24",86700
"2019-10-25",85200
"2019-10-28",84300
"2019-10-29",84500
"2019-10-30",83700
"2019-10-31",82700
"2019-11-01",80700
"2019-11-04",80700
"2019-11-05",80600
"2019-11-06",80100
"2019-11-07",79900
"2019-11-08",80900
"2019-11-11",81300
"2019-11-12",81100
"2019-11-13",81800
"2019-11-14",81500
"2019-11-15",81600
"2019-11-18",81000
"2019-11-19",81500
"2019-11-20",80400
"2019-11-21",79000
"2019-11-22",78400
"2019-11-25",79600
"2019-11-26",80000
"2019-11-27",79500
"2019-11-28",79500
"2019-11-29",79400
"2019-12-02",80000
"2019-12-03",79500
"2019-12-04",79400
"2019-12-05",79700
"2019-12-06",79300
"2019-12-09",78500
"2019-12-10",79700
"2019-12-11",81700
"2019-12-12",81600
"2019-12-13",81700
"2019-12-16",81900
"2019-12-17",81900
"2019-12-18",81300
"2019-12-19",81900
"2019-12-20",81600
"2019-12-23",82600
"2019-12-24",83800
"2019-12-26",84300
"2019-12-27",79600
"2019-12-30",79100
"2020-01-02",76300
"2020-01-03",76200
"2020-01-06",75700
"2020-01-07",76400
"2020-01-08",74000
"2020-01-09",74300
"2020-01-10",74400
"2020-01-13",74200
"2020-01-14",73800
"2020-01-15",73300
"2020-01-16",73600
"2020-01-17",73700
"2020-01-20",73300
"2020-01-21",73700
"2020-01-22",73500
"2020-01-23",72800
"2020-01-28",71100
"2020-01-29",71800
"2020-01-30",71800
"2020-01-31",71200
"2020-02-03",70100
"2020-02-04",70200
"2020-02-05",69900
"2020-02-06",74300
"2020-02-07",74800
"2020-02-10",75200
"2020-02-11",75400
"2020-02-12",75300
"2020-02-13",75400
"2020-02-14",74900
"2020-02-17",75400
"2020-02-18",75100
"2020-02-19",74100
"2020-02-20",72600
"2020-02-21",71200
"2020-02-24",69100
"2020-02-25",70300
"2020-02-26",70400
"2020-02-27",70600
"2020-02-28",69300
"2020-03-02",68900
"2020-03-03",68900
"2020-03-04",70500
"2020-03-05",71700
"2020-03-06",70800
"2020-03-09",70000
"2020-03-10",69400
"2020-03-11",67800
"2020-03-12",65800
"2020-03-13",65900
"2020-03-16",65300
"2020-03-17",64900
"2020-03-18",59600
"2020-03-19",49750
"2020-03-20",57100
"2020-03-23",51200
"2020-03-24",55000
"2020-03-25",60400
"2020-03-26",59800
"2020-03-27",60200
"2020-03-30",61300
"2020-03-31",61100
"2020-04-01",60000
"2020-04-02",62300
"2020-04-03",62900
"2020-04-06",64300
"2020-04-07",65700
"2020-04-08",65200
"2020-04-09",65500
"2020-04-10",67000
"2020-04-13",66000
"2020-04-14",66800
"2020-04-16",66700
"2020-04-17",66800
"2020-04-20",66100
"2020-04-21",65300
"2020-04-22",66500
"2020-04-23",68600
"2020-04-24",68400
"2020-04-27",70700
"2020-04-28",71900
"2020-04-29",69800
"2020-05-04",68000
"2020-05-06",68400
"2020-05-07",69100
"2020-05-08",70200
"2020-05-11",69400
"2020-05-12",69200
"2020-05-13",68300
"2020-05-14",66500
"2020-05-15",66400
"2020-05-18",66000
"2020-05-19",66700
"2020-05-20",67600
"2020-05-21",67700
"2020-05-22",66900
"2020-05-25",67500
"2020-05-26",68600
"2020-05-27",69000
"2020-05-28",68400
"2020-05-29",67300
"2020-06-01",68900
"2020-06-02",70100
"2020-06-03",71000
"2020-06-04",70100
"2020-06-05",69800
"2020-06-08",69700
"2020-06-09",69200
"2020-06-10",69000
"2020-06-11",68500
"2020-06-12",66900
"2020-06-15",63100
"2020-06-16",65200
"2020-06-17",66000
"2020-06-18",65300
"2020-06-19",65300
"2020-06-22",66400
"2020-06-23",65800
"2020-06-24",65200
"2020-06-25",63100
"2020-06-26",63700
"2020-06-29",62700
"2020-06-30",62800
"2020-07-01",62900
"2020-07-02",63200
"2020-07-03",63300
"2020-07-06",63400
"2020-07-07",62900
"2020-07-08",63300
"2020-07-09",63100
"2020-07-10",61500
"2020-07-13",62500
"2020-07-14",62100
"2020-07-15",65300
"2020-07-16",66000
"2020-07-17",66100
"2020-07-20",65600
"2020-07-21",66100
"2020-07-22",67100
"2020-07-23",66000
"2020-07-24",68700
"2020-07-27",72700
"2020-07-28",71700
"2020-07-29",69200
"2020-07-30",69400
"2020-07-31",68300
"2020-08-03",66300
"2020-08-04",67300
"2020-08-05",67100
"2020-08-06",67700
"2020-08-07",68600
"2020-08-10",69900
"2020-08-11",72500
"2020-08-12",72300
"2020-08-13",72500
"2020-08-14",71600
"2020-08-18",68000
"2020-08-19",67800
"2020-08-20",64900
"2020-08-21",65600
"2020-08-24",65700
"2020-08-25",67700
"2020-08-26",67100
"2020-08-27",66600
"2020-08-28",67200
"2020-08-31",67000
"2020-09-01",67400
"2020-09-02",67700
"2020-09-03",68000
"2020-09-04",81100
"2020-09-07",82500
"2020-09-08",77300
"2020-09-09",79000
"2020-09-10",79500
"2020-09-11",77800
"2020-09-14",78000
"2020-09-15",78900
"2020-09-16",77200
"2020-09-17",75000
"2020-09-18",74400
"2020-09-21",74500
"2020-09-22",72000
"2020-09-23",72000
"2020-09-24",69400
"2020-09-25",70500
"2020-09-28",72100
"2020-09-29",73000
"2020-10-05",75700
"2020-10-06",76000
"2020-10-07",76100
"2020-10-08",75300
"2020-10-12",76000
"2020-10-13",77600
"2020-10-14",77300
"2020-10-15",77400
"2020-10-16",77600
"2020-10-19",77000
"2020-10-20",77300
"2020-10-21",77700
"2020-10-22",77800
"2020-10-23",77700
"2020-10-26",76300
"2020-10-27",74900
"2020-10-28",76100
"2020-10-29",75100
"2020-10-30",74000
"2020-11-02",74500
"2020-11-03",76100
"2020-11-04",76200
"2020-11-05",77200
"2020-11-06",77000
"2020-11-09",79100
"2020-11-10",79100
"2020-11-11",79800
"2020-11-12",79600
"2020-11-13",78900
"2020-11-16",79100
"2020-11-17",79000
"2020-11-18",78400
"2020-11-19",77800
"2020-11-20",78000
"2020-11-23",78000
"2020-11-24",81300
"2020-11-25",79600
"2020-11-26",79800
"2020-11-27",80000
"2020-11-30",80300
"2020-12-01",80200
"2020-12-02",81500
"2020-12-03",81900
"2020-12-04",81100
"2020-12-07",80800
"2020-12-08",79700
"2020-12-09",80300
"2020-12-10",80200
"2020-12-11",80500
"2020-12-14",81300
"2020-12-15",81600
"2020-12-16",82000
"2020-12-17",82000
"2020-12-18",81600
"2020-12-21",82000
"2020-12-22",79600
"2020-12-23",80500
"2020-12-24",81400
"2020-12-28",80900
"2020-12-29",76900
"2020-12-30",76400
"2021-01-04",75400
"2021-01-05",76400
"2021-01-06",76300
"2021-01-07",77100
"2021-01-08",79500
"2021-01-11",77600
"2021-01-12",75900
"2021-01-13",76000
"2021-01-14",77200
"2021-01-15",77000
"2021-01-18",74500
"2021-01-19",74600
"2021-01-20",74700
"2021-01-21",75900
"2021-01-22",77000
"2021-01-25",78000
"2021-01-26",76500
"2021-01-27",77200
"2021-01-28",76300
"2021-01-29",74200
"2021-02-01",79300
"2021-02-02",79900
"2021-02-03",86300
"2021-02-04",88400
"2021-02-05",88900
"2021-02-08",88800
"2021-02-09",87900
"2021-02-10",90900
"2021-02-15",93000
"2021-02-16",92000
"2021-02-17",91800
"2021-02-18",90000
"2021-02-19",89000
"2021-02-22",86300
"2021-02-23",85300
"2021-02-24",81400
"2021-02-25",82900
"2021-02-26",80100
"2021-03-02",79900
"2021-03-03",81300
"2021-03-04",83100
"2021-03-05",81500
"2021-03-08",80300
"2021-03-09",79700
"2021-03-10",78700
"2021-03-11",79700
"2021-03-12",81000
"2021-03-15",85600
"2021-03-16",86100
"2021-03-17",85700
"2021-03-18",84600
"2021-03-19",83900
"2021-03-22",83600
"2021-03-23",81700
"2021-03-24",84000
"2021-03-25",84600
"2021-03-26",87400
"2021-03-29",86500
"2021-03-30",89300
"2021-03-31",88900
"2021-04-01",87500
"2021-04-02",86600
"2021-04-05",87700
"2021-04-06",86700
"2021-04-07",86900
"2021-04-08",86600
"2021-04-09",86100
"2021-04-12",85400
"2021-04-13",85600
"2021-04-14",85700
"2021-04-15",87300
"2021-04-16",89600
"2021-04-19",90400
"2021-04-20",93300
"2021-04-21",98600
"2021-04-22",99300
"2021-04-23",98200
"2021-04-26",99400
"2021-04-27",97600
"2021-04-28",102500
"2021-04-29",100500
"2021-04-30",99400
"2021-05-03",107500
"2021-05-04",107500
"2021-05-06",110500
"2021-05-07",110500
"2021-05-10",109000
"2021-05-11",108000
"2021-05-12",104000
"2021-05-13",102500
"2021-05-14",102500
"2021-05-17",1e+05
"2021-05-18",101500
"2021-05-20",102000
"2021-05-21",100500
"2021-05-24",98900
"2021-05-25",102500
"2021-05-26",101500
"2021-05-27",99500
"2021-05-28",98500
"2021-05-31",98400
"2021-06-01",99700
"2021-06-02",101500
"2021-06-03",99800
"2021-06-04",99300
"2021-06-07",99800
"2021-06-08",1e+05
"2021-06-09",98800
"2021-06-10",98200
"2021-06-11",98500
"2021-06-14",98500
"2021-06-15",1e+05
"2021-06-16",102000
"2021-06-17",101500
"2021-06-18",101500
"2021-06-21",1e+05
"2021-06-22",103000
"2021-06-23",101500
"2021-06-24",102500
"2021-06-25",103500
"2021-06-28",103500
"2021-06-29",102500
"2021-06-30",103000
"2021-07-01",106500
"2021-07-02",105500
"2021-07-05",103500
"2021-07-06",103000
"2021-07-07",102000
"2021-07-08",104000
"2021-07-09",104500
"2021-07-12",108500
"2021-07-13",109500
"2021-07-14",122000
"2021-07-15",125500
"2021-07-16",122500
"2021-07-19",121500
"2021-07-20",118000
"2021-07-21",121000
"2021-07-22",119500
"2021-07-23",119000
"2021-07-26",117500
"2021-07-27",118000
"2021-07-28",120000
"2021-07-29",125000
"2021-07-30",122500
"2021-08-02",118000
"2021-08-03",116000
"2021-08-04",116500
"2021-08-05",118000
"2021-08-06",118500
"2021-08-09",118500
"2021-08-10",118500
"2021-08-11",112000
"2021-08-12",114500
"2021-08-13",114000
"2021-08-17",110000
"2021-08-18",115500
"2021-08-19",112500
"2021-08-20",110500
"2021-08-23",111000
"2021-08-24",112500
"2021-08-25",116000
"2021-08-26",115500
"2021-08-27",116000
"2021-08-30",120000
"2021-08-31",120000
"2021-09-01",119000
"2021-09-02",118000
"2021-09-03",117000
"2021-09-06",118000
"2021-09-07",116000
"2021-09-08",118500
"2021-09-09",120500
"2021-09-10",123000
"2021-09-13",121500
"2021-09-14",123500
"2021-09-15",122500
"2021-09-16",124500
"2021-09-17",123000
"2021-09-23",122000
"2021-09-24",122500
"2021-09-27",119000
"2021-09-28",118500
"2021-09-29",118000
"2021-09-30",116500
"2021-10-01",112500
"2021-10-05",111500
"2021-10-06",109500
"2021-10-07",111000
"2021-10-08",108500
"2021-10-12",104500
"2021-10-13",107500
"2021-10-14",108000
"2021-10-15",108000
"2021-10-18",108000
"2021-10-19",108000
"2021-10-20",105500
"2021-10-21",105500
"2021-10-22",106000
"2021-10-25",105500
"2021-10-26",106500
"2021-10-27",105000
"2021-10-28",104000
"2021-10-29",103000
"2021-11-01",102000
"2021-11-02",101000
"2021-11-03",1e+05
"2021-11-04",99700
"2021-11-05",100500
