"","Price"
"2018-11-05",1758
"2018-11-06",1758
"2018-11-07",1758
"2018-11-08",1758
"2018-11-09",1758
"2018-11-12",1758
"2018-11-13",1758
"2018-11-14",1758
"2018-11-15",1758
"2018-11-16",1758
"2018-11-19",1758
"2018-11-20",1758
"2018-11-21",1758
"2018-11-22",1758
"2018-11-23",1758
"2018-11-26",1758
"2018-11-27",1758
"2018-11-28",1758
"2018-11-29",1758
"2018-11-30",1758
"2018-12-03",1758
"2018-12-04",1758
"2018-12-05",1758
"2018-12-06",1758
"2018-12-07",1758
"2018-12-10",1758
"2018-12-11",1758
"2018-12-12",1758
"2018-12-13",1758
"2018-12-14",1758
"2018-12-17",1758
"2018-12-18",1758
"2018-12-19",1758
"2018-12-20",1758
"2018-12-21",1758
"2018-12-24",1758
"2018-12-26",1758
"2018-12-27",1758
"2018-12-28",1758
"2019-01-02",1758
"2019-01-03",1758
"2019-01-04",1758
"2019-01-07",1758
"2019-01-08",1758
"2019-01-09",1758
"2019-01-10",1758
"2019-01-11",1758
"2019-01-14",1758
"2019-01-15",1758
"2019-01-16",1758
"2019-01-17",1758
"2019-01-18",1758
"2019-01-21",1758
"2019-01-22",1758
"2019-01-23",1758
"2019-01-24",1758
"2019-01-25",1758
"2019-01-28",1758
"2019-01-29",1758
"2019-01-30",1758
"2019-01-31",1758
"2019-02-01",1758
"2019-02-07",1758
"2019-02-08",1758
"2019-02-11",1758
"2019-02-12",1758
"2019-02-13",1758
"2019-02-14",1758
"2019-02-15",1758
"2019-02-18",1758
"2019-02-19",1758
"2019-02-20",1758
"2019-02-21",1758
"2019-02-22",1758
"2019-02-25",1758
"2019-02-26",1758
"2019-02-27",1758
"2019-02-28",1758
"2019-03-04",1758
"2019-03-05",1758
"2019-03-06",1758
"2019-03-07",1758
"2019-03-08",1758
"2019-03-11",1758
"2019-03-12",1758
"2019-03-13",1758
"2019-03-14",1758
"2019-03-15",1758
"2019-03-18",1758
"2019-03-19",1758
"2019-03-20",1758
"2019-03-21",1758
"2019-03-22",1758
"2019-03-25",1758
"2019-03-26",1758
"2019-03-27",1758
"2019-03-28",1758
"2019-03-29",1758
"2019-04-01",1758
"2019-04-02",1758
"2019-04-03",1758
"2019-04-04",1758
"2019-04-05",1758
"2019-04-08",1758
"2019-04-09",1758
"2019-04-10",1758
"2019-04-11",1758
"2019-04-12",1758
"2019-04-15",1758
"2019-04-16",1758
"2019-04-17",1758
"2019-04-18",1758
"2019-04-19",1758
"2019-04-22",1758
"2019-04-23",1758
"2019-04-24",1758
"2019-04-25",1758
"2019-04-26",1758
"2019-04-29",1758
"2019-04-30",1758
"2019-05-02",1758
"2019-05-03",1758
"2019-05-07",1758
"2019-05-08",1758
"2019-05-09",1758
"2019-05-10",1758
"2019-05-13",1758
"2019-05-14",1758
"2019-05-15",1758
"2019-05-16",1758
"2019-05-17",1758
"2019-05-20",1758
"2019-05-21",1758
"2019-05-22",1758
"2019-05-23",1758
"2019-05-24",1758
"2019-05-27",1758
"2019-05-28",1758
"2019-05-29",1758
"2019-05-30",1758
"2019-05-31",1758
"2019-06-03",1758
"2019-06-04",1758
"2019-06-05",1758
"2019-06-07",1758
"2019-06-10",1758
"2019-06-11",1758
"2019-06-12",1758
"2019-06-13",1758
"2019-06-14",1758
"2019-06-17",1758
"2019-06-18",1758
"2019-06-19",1758
"2019-06-20",1758
"2019-06-21",1758
"2019-06-24",1758
"2019-06-25",1758
"2019-06-26",1758
"2019-06-27",1758
"2019-06-28",1758
"2019-07-01",1758
"2019-07-02",1758
"2019-07-03",1758
"2019-07-04",1758
"2019-07-05",1758
"2019-07-08",1758
"2019-07-09",1758
"2019-07-10",1758
"2019-07-11",1758
"2019-07-12",1758
"2019-07-15",1758
"2019-07-16",1758
"2019-07-17",1758
"2019-07-18",1758
"2019-07-19",1758
"2019-07-22",1758
"2019-07-23",1758
"2019-07-24",1758
"2019-07-25",1758
"2019-07-26",1758
"2019-07-29",1758
"2019-07-30",1758
"2019-07-31",1758
"2019-08-01",1758
"2019-08-02",1758
"2019-08-05",1758
"2019-08-06",1758
"2019-08-07",1758
"2019-08-08",1758
"2019-08-09",1758
"2019-08-12",1758
"2019-08-13",1758
"2019-08-14",1758
"2019-08-16",1758
"2019-08-19",1758
"2019-08-20",1758
"2019-08-21",1758
"2019-08-22",1758
"2019-08-23",1758
"2019-08-26",1758
"2019-08-27",1758
"2019-08-28",1758
"2019-08-29",1758
"2019-08-30",1758
"2019-09-02",1758
"2019-09-03",1758
"2019-09-04",1758
"2019-09-05",1758
"2019-09-06",1758
"2019-09-09",1758
"2019-09-10",1758
"2019-09-11",1758
"2019-09-16",1758
"2019-09-17",1758
"2019-09-18",1758
"2019-09-19",1758
"2019-09-20",1758
"2019-09-23",1758
"2019-09-24",1758
"2019-09-25",1758
"2019-09-26",1758
"2019-09-27",1758
"2019-09-30",1758
"2019-10-01",1758
"2019-10-02",1758
"2019-10-04",1758
"2019-10-07",1758
"2019-10-08",1758
"2019-10-10",1758
"2019-10-11",1758
"2019-10-14",1758
"2019-10-15",1758
"2019-10-16",1758
"2019-10-17",1758
"2019-10-18",1758
"2019-10-21",1758
"2019-10-22",1758
"2019-10-23",1758
"2019-10-24",1758
"2019-10-25",1758
"2019-10-28",1758
"2019-10-29",1758
"2019-10-30",1758
"2019-10-31",1758
"2019-11-01",1758
"2019-11-04",1758
"2019-11-05",1758
"2019-11-06",1758
"2019-11-07",1758
"2019-11-08",1758
"2019-11-11",1758
"2019-11-12",1758
"2019-11-13",1758
"2019-11-14",1758
"2019-11-15",1758
"2019-11-18",1758
"2019-11-19",1758
"2019-11-20",1758
"2019-11-21",1758
"2019-11-22",1758
"2019-11-25",1758
"2019-11-26",1758
"2019-11-27",1758
"2019-11-28",1758
"2019-11-29",1758
"2019-12-02",1758
"2019-12-03",1758
"2019-12-04",1758
"2019-12-05",1758
"2019-12-06",1758
"2019-12-09",1758
"2019-12-10",1758
"2019-12-11",1758
"2019-12-12",1758
"2019-12-13",1758
"2019-12-16",1758
"2019-12-17",1758
"2019-12-18",1758
"2019-12-19",1758
"2019-12-20",1758
"2019-12-23",1758
"2019-12-24",1758
"2019-12-26",1758
"2019-12-27",1758
"2019-12-30",1758
"2020-01-02",1758
"2020-01-03",1758
"2020-01-06",1758
"2020-01-07",1758
"2020-01-08",1758
"2020-01-09",1758
"2020-01-10",1758
"2020-01-13",1758
"2020-01-14",1758
"2020-01-15",1758
"2020-01-16",1758
"2020-01-17",1758
"2020-01-20",1758
"2020-01-21",1758
"2020-01-22",1758
"2020-01-23",1758
"2020-01-28",1758
"2020-01-29",1758
"2020-01-30",1758
"2020-01-31",1758
"2020-02-03",1758
"2020-02-04",1758
"2020-02-05",1758
"2020-02-06",1758
"2020-02-07",1758
"2020-02-10",1758
"2020-02-11",1758
"2020-02-12",1758
"2020-02-13",1758
"2020-02-14",1758
"2020-02-17",1758
"2020-02-18",1758
"2020-02-19",1758
"2020-02-20",1758
"2020-02-21",1758
"2020-02-24",1758
"2020-02-25",1758
"2020-02-26",1758
"2020-02-27",1758
"2020-02-28",1758
"2020-03-02",1758
"2020-03-03",1758
"2020-03-04",1758
"2020-03-05",1758
"2020-03-06",1758
"2020-03-09",1758
"2020-03-10",1758
"2020-03-11",1758
"2020-03-12",1758
"2020-03-13",1758
"2020-03-16",1758
"2020-03-17",1758
"2020-03-18",1758
"2020-03-19",1758
"2020-03-20",1758
"2020-03-23",1758
"2020-03-24",1758
"2020-03-25",1758
"2020-03-26",1758
"2020-03-27",1758
"2020-03-30",1758
"2020-03-31",1758
"2020-04-01",1758
"2020-04-02",1758
"2020-04-03",1758
"2020-04-06",1758
"2020-04-07",1758
"2020-04-08",1758
"2020-04-09",1758
"2020-04-10",1758
"2020-04-13",1758
"2020-04-14",1758
"2020-04-16",1758
"2020-04-17",1758
"2020-04-20",1758
"2020-04-21",1758
"2020-04-22",1758
"2020-04-23",1758
"2020-04-24",1758
"2020-04-27",1758
"2020-04-28",1758
"2020-04-29",1758
"2020-05-04",1758
"2020-05-06",1758
"2020-05-07",1758
"2020-05-08",1758
"2020-05-11",1758
"2020-05-12",1758
"2020-05-13",1758
"2020-05-14",1758
"2020-05-15",1758
"2020-05-18",1758
"2020-05-19",1758
"2020-05-20",1758
"2020-05-21",1758
"2020-05-22",1758
"2020-05-25",1758
"2020-05-26",1643
"2020-05-27",1623
"2020-05-28",1471
"2020-05-29",1426
"2020-06-01",1455
"2020-06-02",1386
"2020-06-03",1341
"2020-06-04",1292
"2020-06-05",1357
"2020-06-08",1308
"2020-06-09",1316
"2020-06-10",1345
"2020-06-11",1300
"2020-06-12",1308
"2020-06-15",1226
"2020-06-16",1243
"2020-06-17",1210
"2020-06-18",1165
"2020-06-19",1218
"2020-06-22",1251
"2020-06-23",1251
