"","Price"
"2020-07-16",56100
"2020-07-17",48050
"2020-07-20",43000
"2020-07-21",42800
"2020-07-22",41250
"2020-07-23",41150
"2020-07-24",39850
"2020-07-27",38950
"2020-07-28",39100
"2020-07-29",40350
"2020-07-30",39700
"2020-07-31",40400
"2020-08-03",41900
"2020-08-04",40600
"2020-08-05",40850
"2020-08-06",40250
"2020-08-07",39850
"2020-08-10",40500
"2020-08-11",41850
"2020-08-12",44450
"2020-08-13",46600
"2020-08-14",44900
"2020-08-18",39500
"2020-08-19",38300
"2020-08-20",34500
"2020-08-21",36150
"2020-08-24",35350
"2020-08-25",36850
"2020-08-26",38800
"2020-08-27",38250
"2020-08-28",38050
"2020-08-31",37600
"2020-09-01",37450
"2020-09-02",38300
"2020-09-03",39050
"2020-09-04",38450
"2020-09-07",38850
"2020-09-08",38900
"2020-09-09",37750
"2020-09-10",37550
"2020-09-11",36800
"2020-09-14",38350
"2020-09-15",39400
"2020-09-16",39550
"2020-09-17",41000
"2020-09-18",41500
"2020-09-21",41000
"2020-09-22",42950
"2020-09-23",40500
"2020-09-24",37100
"2020-09-25",37200
"2020-09-28",38000
"2020-09-29",40050
"2020-10-05",40200
"2020-10-06",40400
"2020-10-07",40150
"2020-10-08",39850
"2020-10-12",39000
"2020-10-13",38150
"2020-10-14",38600
"2020-10-15",37550
"2020-10-16",36650
"2020-10-19",35700
"2020-10-20",35150
"2020-10-21",36100
"2020-10-22",35300
"2020-10-23",35350
"2020-10-26",33650
"2020-10-27",32650
"2020-10-28",33600
"2020-10-29",32950
"2020-10-30",32900
"2020-11-02",33100
"2020-11-03",34000
"2020-11-04",34250
"2020-11-05",36100
"2020-11-06",36850
"2020-11-09",38000
"2020-11-10",37250
"2020-11-11",36000
"2020-11-12",36300
"2020-11-13",35600
"2020-11-16",35150
"2020-11-17",35600
"2020-11-18",35400
"2020-11-19",35100
"2020-11-20",35100
"2020-11-23",35500
"2020-11-24",36700
"2020-11-25",37100
"2020-11-26",37050
