"","Price"
"2018-11-05",3800
"2018-11-06",3730
"2018-11-07",3750
"2018-11-08",3700
"2018-11-09",3700
"2018-11-12",3685
"2018-11-13",3720
"2018-11-14",3635
"2018-11-15",3635
"2018-11-16",3620
"2018-11-19",3650
"2018-11-20",3500
"2018-11-21",3535
"2018-11-22",3485
"2018-11-23",3455
"2018-11-26",3400
"2018-11-27",3400
"2018-11-28",3445
"2018-11-29",3505
"2018-11-30",3550
"2018-12-03",3605
"2018-12-04",3515
"2018-12-05",3445
"2018-12-06",3320
"2018-12-07",3350
"2018-12-10",3375
"2018-12-11",3360
"2018-12-12",3445
"2018-12-13",3415
"2018-12-14",3355
"2018-12-17",3395
"2018-12-18",3260
"2018-12-19",3130
"2018-12-20",3090
"2018-12-21",3080
"2018-12-24",3045
"2018-12-26",3015
"2018-12-27",2950
"2018-12-28",3100
"2019-01-02",3115
"2019-01-03",3155
"2019-01-04",3095
"2019-01-07",3065
"2019-01-08",3160
"2019-01-09",3220
"2019-01-10",3235
"2019-01-11",3265
"2019-01-14",3235
"2019-01-15",3245
"2019-01-16",3230
"2019-01-17",3170
"2019-01-18",3200
"2019-01-21",3400
"2019-01-22",3435
"2019-01-23",3435
"2019-01-24",3455
"2019-01-25",3550
"2019-01-28",3530
"2019-01-29",3515
"2019-01-30",3520
"2019-01-31",3535
"2019-02-01",3530
"2019-02-07",3550
"2019-02-08",3580
"2019-02-11",3585
"2019-02-12",3580
"2019-02-13",3605
"2019-02-14",3805
"2019-02-15",3940
"2019-02-18",3965
"2019-02-19",4010
"2019-02-20",4000
"2019-02-21",3990
"2019-02-22",3935
"2019-02-25",3970
"2019-02-26",3925
"2019-02-27",3970
"2019-02-28",3890
"2019-03-04",3850
"2019-03-05",3935
"2019-03-06",3900
"2019-03-07",3915
"2019-03-08",3935
"2019-03-11",3940
"2019-03-12",3940
"2019-03-13",3940
"2019-03-14",3945
"2019-03-15",3920
"2019-03-18",4010
"2019-03-19",4000
"2019-03-20",4020
"2019-03-21",3920
"2019-03-22",4130
"2019-03-25",3985
"2019-03-26",4010
"2019-03-27",4085
"2019-03-28",4055
"2019-03-29",4130
"2019-04-01",4090
"2019-04-02",4100
"2019-04-03",4030
"2019-04-04",4055
"2019-04-05",4100
"2019-04-08",4035
"2019-04-09",4040
"2019-04-10",4050
"2019-04-11",4070
"2019-04-12",4070
"2019-04-15",4070
"2019-04-16",3995
"2019-04-17",4075
"2019-04-18",4070
"2019-04-19",4085
"2019-04-22",4060
"2019-04-23",4040
"2019-04-24",4030
"2019-04-25",3995
"2019-04-26",3980
"2019-04-29",4005
"2019-04-30",3995
"2019-05-02",4015
"2019-05-03",4015
"2019-05-07",4020
"2019-05-08",4020
"2019-05-09",4035
"2019-05-10",4025
"2019-05-13",3990
"2019-05-14",4055
"2019-05-15",4095
"2019-05-16",4095
"2019-05-17",4120
"2019-05-20",4120
"2019-05-21",4095
"2019-05-22",4050
"2019-05-23",4000
"2019-05-24",3985
"2019-05-27",3980
"2019-05-28",3965
"2019-05-29",3970
"2019-05-30",3970
"2019-05-31",4025
"2019-06-03",4000
"2019-06-04",4010
"2019-06-05",3970
"2019-06-07",4000
"2019-06-10",3965
"2019-06-11",3950
"2019-06-12",3980
"2019-06-13",3965
"2019-06-14",4000
"2019-06-17",3940
"2019-06-18",3885
"2019-06-19",3855
"2019-06-20",3890
"2019-06-21",3905
"2019-06-24",3950
"2019-06-25",3900
"2019-06-26",3900
"2019-06-27",3895
"2019-06-28",3775
"2019-07-01",4295
