"","Price"
"2018-11-05",8840
"2018-11-06",8710
"2018-11-07",8890
"2018-11-08",8880
"2018-11-09",8730
"2018-11-12",8830
"2018-11-13",8650
"2018-11-14",8670
"2018-11-15",8790
"2018-11-16",8650
"2018-11-19",8570
"2018-11-20",8280
"2018-11-21",8320
"2018-11-22",8140
"2018-11-23",8140
"2018-11-26",8200
"2018-11-27",8350
"2018-11-28",8360
"2018-11-29",8320
"2018-11-30",8230
"2018-12-03",8530
"2018-12-04",8470
"2018-12-05",8310
"2018-12-06",8200
"2018-12-07",8140
"2018-12-10",7890
"2018-12-11",8150
"2018-12-12",8290
"2018-12-13",8170
"2018-12-14",8090
"2018-12-17",8200
"2018-12-18",8300
"2018-12-19",8380
"2018-12-20",8210
"2018-12-21",8200
"2018-12-24",8350
"2018-12-26",8380
"2018-12-27",8400
"2018-12-28",8180
"2019-01-02",8130
"2019-01-03",8170
"2019-01-04",8310
"2019-01-07",8270
"2019-01-08",8230
"2019-01-09",8650
"2019-01-10",8670
"2019-01-11",8670
"2019-01-14",8680
"2019-01-15",8860
"2019-01-16",8990
"2019-01-17",8830
"2019-01-18",9350
"2019-01-21",9350
"2019-01-22",9220
"2019-01-23",9350
"2019-01-24",9270
"2019-01-25",9390
"2019-01-28",9330
"2019-01-29",9300
"2019-01-30",9330
"2019-01-31",9060
"2019-02-01",9150
"2019-02-07",9400
"2019-02-08",9350
"2019-02-11",9440
"2019-02-12",9450
"2019-02-13",9820
"2019-02-14",10150
"2019-02-15",10100
"2019-02-18",10150
"2019-02-19",10000
"2019-02-20",10000
"2019-02-21",9870
"2019-02-22",9950
"2019-02-25",10150
"2019-02-26",9970
"2019-02-27",10150
"2019-02-28",9900
"2019-03-04",10250
"2019-03-05",10450
"2019-03-06",10400
"2019-03-07",10500
"2019-03-08",10650
"2019-03-11",10800
"2019-03-12",11100
"2019-03-13",11200
"2019-03-14",11000
"2019-03-15",11200
"2019-03-18",11450
"2019-03-19",10950
"2019-03-20",11450
"2019-03-21",11300
"2019-03-22",11800
"2019-03-25",11900
"2019-03-26",12700
"2019-03-27",13400
"2019-03-28",13400
"2019-03-29",13300
"2019-04-01",13500
"2019-04-02",13900
"2019-04-03",14000
"2019-04-04",13850
"2019-04-05",13150
"2019-04-08",13250
"2019-04-09",13350
"2019-04-10",13400
"2019-04-11",13700
"2019-04-12",14800
"2019-04-15",13950
"2019-04-16",13550
"2019-04-17",13550
"2019-04-18",13700
"2019-04-19",13650
"2019-04-22",13450
"2019-04-23",13900
"2019-04-24",13750
"2019-04-25",13900
"2019-04-26",13350
"2019-04-29",13800
"2019-04-30",13850
"2019-05-02",14200
"2019-05-03",15200
"2019-05-07",14300
"2019-05-08",14700
"2019-05-09",14300
"2019-05-10",14350
"2019-05-13",14300
"2019-05-14",14450
"2019-05-15",15250
"2019-05-16",15300
"2019-05-17",15900
"2019-05-20",15550
"2019-05-21",17300
"2019-05-22",17300
"2019-05-23",17200
"2019-05-24",16900
"2019-05-27",17050
"2019-05-28",17300
"2019-05-29",16950
"2019-05-30",16800
"2019-05-31",16550
"2019-06-03",16950
"2019-06-04",17150
"2019-06-05",17050
"2019-06-07",17950
"2019-06-10",18000
"2019-06-11",17950
"2019-06-12",17150
"2019-06-13",17400
"2019-06-14",17550
"2019-06-17",17100
"2019-06-18",18200
"2019-06-19",18050
"2019-06-20",18150
"2019-06-21",18250
"2019-06-24",17850
"2019-06-25",17900
"2019-06-26",17700
"2019-06-27",18000
"2019-06-28",17750
"2019-07-01",16000
"2019-07-02",16500
"2019-07-03",15700
"2019-07-04",15950
"2019-07-05",14800
"2019-07-08",14500
"2019-07-09",14700
"2019-07-10",14500
"2019-07-11",14700
"2019-07-12",14550
"2019-07-15",14050
"2019-07-16",14550
"2019-07-17",13950
"2019-07-18",14200
"2019-07-19",14300
"2019-07-22",14100
"2019-07-23",14300
"2019-07-24",13900
"2019-07-25",14100
"2019-07-26",14150
"2019-07-29",13700
"2019-07-30",14200
"2019-07-31",14400
"2019-08-01",13000
"2019-08-02",13950
"2019-08-05",13200
"2019-08-06",12750
"2019-08-07",13550
"2019-08-08",13600
"2019-08-09",13400
"2019-08-12",13500
"2019-08-13",13450
"2019-08-14",13300
"2019-08-16",12250
"2019-08-19",12300
"2019-08-20",12950
"2019-08-21",13300
"2019-08-22",12900
"2019-08-23",12550
"2019-08-26",12250
"2019-08-27",12200
"2019-08-28",12300
"2019-08-29",11400
"2019-08-30",11650
"2019-09-02",12150
"2019-09-03",11900
"2019-09-04",12200
"2019-09-05",12250
"2019-09-06",12150
"2019-09-09",11700
"2019-09-10",11900
"2019-09-11",11850
"2019-09-16",11950
"2019-09-17",11650
"2019-09-18",11950
"2019-09-19",12300
"2019-09-20",12600
"2019-09-23",12450
"2019-09-24",12250
"2019-09-25",12350
"2019-09-26",11950
"2019-09-27",11900
"2019-09-30",12800
"2019-10-01",12300
"2019-10-02",11750
"2019-10-04",11650
"2019-10-07",11850
"2019-10-08",11700
"2019-10-10",12000
"2019-10-11",11950
"2019-10-14",11950
"2019-10-15",12200
"2019-10-16",12100
"2019-10-17",11900
"2019-10-18",12500
"2019-10-21",12600
"2019-10-22",12300
"2019-10-23",12450
"2019-10-24",12350
"2019-10-25",12600
"2019-10-28",12550
"2019-10-29",12300
"2019-10-30",12000
"2019-10-31",11850
"2019-11-01",11950
"2019-11-04",12000
"2019-11-05",11900
"2019-11-06",11900
"2019-11-07",11700
"2019-11-08",11550
"2019-11-11",11400
"2019-11-12",11200
"2019-11-13",11250
"2019-11-14",11600
"2019-11-15",11750
"2019-11-18",12250
"2019-11-19",11900
"2019-11-20",11400
"2019-11-21",11400
"2019-11-22",11400
"2019-11-25",11600
"2019-11-26",11950
"2019-11-27",12150
"2019-11-28",12000
"2019-11-29",11850
"2019-12-02",12100
"2019-12-03",12200
"2019-12-04",12100
"2019-12-05",12000
"2019-12-06",13100
"2019-12-09",13200
"2019-12-10",13300
"2019-12-11",13050
"2019-12-12",13150
"2019-12-13",13350
"2019-12-16",13550
"2019-12-17",13550
"2019-12-18",13550
"2019-12-19",13200
"2019-12-20",13750
"2019-12-23",13200
"2019-12-24",13300
"2019-12-26",13650
"2019-12-27",13350
"2019-12-30",13200
"2020-01-02",13400
"2020-01-03",13200
"2020-01-06",12950
"2020-01-07",13100
"2020-01-08",12900
"2020-01-09",13200
"2020-01-10",13100
"2020-01-13",12850
"2020-01-14",13200
"2020-01-15",12950
"2020-01-16",12950
"2020-01-17",12950
"2020-01-20",13250
"2020-01-21",12900
"2020-01-22",13050
"2020-01-23",13000
"2020-01-28",11950
"2020-01-29",12050
"2020-01-30",11600
"2020-01-31",11150
"2020-02-03",11250
"2020-02-04",11350
"2020-02-05",10950
"2020-02-06",11150
"2020-02-07",10950
"2020-02-10",10900
"2020-02-11",11150
"2020-02-12",11250
"2020-02-13",11400
"2020-02-14",11600
"2020-02-17",12150
"2020-02-18",11750
"2020-02-19",11550
"2020-02-20",11350
"2020-02-21",10700
"2020-02-24",10000
"2020-02-25",10100
"2020-02-26",9910
"2020-02-27",9530
"2020-02-28",8950
