"","Price"
"2020-08-06",262000
"2020-08-07",282000
"2020-08-10",256900
"2020-08-11",241000
"2020-08-12",248000
"2020-08-13",247800
"2020-08-14",236100
"2020-08-18",214000
"2020-08-19",222400
"2020-08-20",207500
"2020-08-21",214300
"2020-08-24",221000
"2020-08-25",235600
"2020-08-26",232000
"2020-08-27",225000
"2020-08-28",216900
"2020-08-31",216800
"2020-09-01",210300
"2020-09-02",210100
"2020-09-03",223000
"2020-09-04",213200
"2020-09-07",216500
"2020-09-08",213100
"2020-09-09",207000
"2020-09-10",207700
"2020-09-11",204700
"2020-09-14",213400
"2020-09-15",231500
"2020-09-16",229800
"2020-09-17",225000
"2020-09-18",233100
"2020-09-21",225300
"2020-09-22",215400
"2020-09-23",217000
"2020-09-24",209300
"2020-09-25",213000
"2020-09-28",215900
"2020-09-29",216700
"2020-10-05",215200
"2020-10-06",224000
"2020-10-07",240000
"2020-10-08",239700
"2020-10-12",241800
"2020-10-13",249700
"2020-10-14",241500
"2020-10-15",241300
"2020-10-16",231200
"2020-10-19",226100
"2020-10-20",235800
"2020-10-21",238100
"2020-10-22",229200
"2020-10-23",228700
"2020-10-26",216000
"2020-10-27",217700
"2020-10-28",219800
"2020-10-29",220300
"2020-10-30",217400
"2020-11-02",218200
"2020-11-03",222100
"2020-11-04",233000
"2020-11-05",233600
"2020-11-06",233600
"2020-11-09",235500
"2020-11-10",231300
"2020-11-11",227100
"2020-11-12",228000
"2020-11-13",232000
"2020-11-16",241000
"2020-11-17",241800
"2020-11-18",241700
"2020-11-19",240000
"2020-11-20",246400
"2020-11-23",255900
"2020-11-24",256900
"2020-11-25",248000
"2020-11-26",252700
"2020-11-27",254800
"2020-11-30",254300
"2020-12-01",254900
"2020-12-02",255400
"2020-12-03",254100
"2020-12-04",254500
"2020-12-07",252600
"2020-12-08",251500
"2020-12-09",250200
"2020-12-10",247500
"2020-12-11",247700
"2020-12-14",250700
"2020-12-15",255000
"2020-12-16",255100
"2020-12-17",273800
"2020-12-18",276600
"2020-12-21",273700
"2020-12-22",260000
"2020-12-23",265500
"2020-12-24",267600
"2020-12-28",271400
"2020-12-29",271200
"2020-12-30",272300
"2021-01-04",291400
"2021-01-05",295000
"2021-01-06",290000
"2021-01-07",290600
"2021-01-08",288600
"2021-01-11",282800
"2021-01-12",279700
"2021-01-13",280400
"2021-01-14",288700
"2021-01-15",281900
"2021-01-18",273500
"2021-01-19",273600
"2021-01-20",278600
"2021-01-21",278600
"2021-01-22",275300
"2021-01-25",282000
"2021-01-26",3e+05
"2021-01-27",286100
"2021-01-28",280100
"2021-01-29",268700
"2021-02-01",273400
"2021-02-02",272000
"2021-02-03",272000
"2021-02-04",269000
"2021-02-05",277000
"2021-02-08",291400
"2021-02-09",291800
"2021-02-10",294900
"2021-02-15",3e+05
"2021-02-16",312500
"2021-02-17",313600
"2021-02-18",303000
"2021-02-19",321900
"2021-02-22",323600
"2021-02-23",307000
"2021-02-24",308300
"2021-02-25",322800
"2021-02-26",309800
"2021-03-02",310000
"2021-03-03",307100
"2021-03-04",300600
"2021-03-05",296100
"2021-03-08",293800
"2021-03-09",285700
"2021-03-10",290800
"2021-03-11",302300
"2021-03-12",307300
"2021-03-15",303000
"2021-03-16",308900
"2021-03-17",303500
"2021-03-18",3e+05
"2021-03-19",299700
"2021-03-22",299900
"2021-03-23",296200
"2021-03-24",302100
"2021-03-25",298500
"2021-03-26",294100
"2021-03-29",290800
"2021-03-30",290700
"2021-03-31",289700
"2021-04-01",293500
"2021-04-02",308800
"2021-04-05",310700
"2021-04-06",305800
"2021-04-07",303200
"2021-04-08",300800
"2021-04-09",305800
"2021-04-12",302300
"2021-04-13",309200
"2021-04-14",307900
"2021-04-15",309700
"2021-04-16",315800
"2021-04-19",329300
"2021-04-20",324700
"2021-04-21",320500
"2021-04-22",336100
"2021-04-23",336600
"2021-04-26",356700
"2021-04-27",351000
"2021-04-28",342300
"2021-04-29",350000
"2021-04-30",355800
"2021-05-03",350000
"2021-05-04",348900
"2021-05-06",354300
"2021-05-07",350700
"2021-05-10",351000
"2021-05-11",340500
"2021-05-12",340200
"2021-05-13",327900
"2021-05-14",334200
"2021-05-17",332000
"2021-05-18",331000
"2021-05-20",339000
"2021-05-21",338200
"2021-05-24",328000
"2021-05-25",325100
"2021-05-26",325500
"2021-05-27",327000
"2021-05-28",328100
"2021-05-31",328200
"2021-06-01",328300
"2021-06-02",327800
"2021-06-03",344600
"2021-06-04",344000
"2021-06-07",344000
"2021-06-08",333800
"2021-06-09",327000
"2021-06-10",330000
"2021-06-11",329100
"2021-06-14",328000
"2021-06-15",328500
"2021-06-16",327500
"2021-06-17",331200
"2021-06-18",330200
"2021-06-21",327100
"2021-06-22",328500
"2021-06-23",325500
"2021-06-24",321600
"2021-06-25",321800
"2021-06-28",326900
"2021-06-29",328600
"2021-06-30",328700
"2021-07-01",325800
"2021-07-02",320900
"2021-07-05",318600
"2021-07-06",322100
"2021-07-07",320600
"2021-07-08",317600
"2021-07-09",316500
"2021-07-12",317000
"2021-07-13",308100
"2021-07-14",311000
"2021-07-15",319400
"2021-07-16",327800
"2021-07-19",337700
"2021-07-20",351000
"2021-07-21",348700
"2021-07-22",367700
"2021-07-23",353500
"2021-07-26",350400
"2021-07-27",348000
"2021-07-28",342000
"2021-07-29",343700
"2021-07-30",339800
"2021-08-02",340800
"2021-08-03",346300
"2021-08-04",341500
"2021-08-05",340000
"2021-08-06",336200
"2021-08-09",338200
"2021-08-10",339500
"2021-08-11",327800
"2021-08-12",329000
"2021-08-13",324200
"2021-08-17",312000
"2021-08-18",299500
"2021-08-19",288000
"2021-08-20",277400
"2021-08-23",282600
"2021-08-24",280700
"2021-08-25",276300
"2021-08-26",275800
"2021-08-27",289000
"2021-08-30",284100
"2021-08-31",283300
"2021-09-01",291200
"2021-09-02",291000
"2021-09-03",287900
"2021-09-06",286100
"2021-09-07",286800
"2021-09-08",281100
"2021-09-09",278700
"2021-09-10",281700
"2021-09-13",278300
"2021-09-14",285000
"2021-09-15",302700
"2021-09-16",294700
"2021-09-17",296900
"2021-09-23",290100
"2021-09-24",291000
"2021-09-27",291000
"2021-09-28",282300
"2021-09-29",271900
"2021-09-30",273200
"2021-10-01",265700
"2021-10-05",259000
"2021-10-06",250000
"2021-10-07",257900
"2021-10-08",251700
"2021-10-12",244500
"2021-10-13",243600
"2021-10-14",247600
"2021-10-15",263100
"2021-10-18",262700
"2021-10-19",262200
"2021-10-20",260700
"2021-10-21",257100
"2021-10-22",255000
"2021-10-25",253300
"2021-10-26",259200
"2021-10-27",264200
"2021-10-28",263800
"2021-10-29",261600
"2021-11-01",261600
"2021-11-02",258600
"2021-11-03",253700
"2021-11-04",249600
"2021-11-05",247300
