"","Price"
"2018-11-05",1935
"2018-11-06",1995
"2018-11-07",1965
"2018-11-08",1955
"2018-11-09",1950
"2018-11-12",1975
"2018-11-13",1985
"2018-11-14",1995
"2018-11-15",1990
"2018-11-16",2065
"2018-11-19",2105
"2018-11-20",2100
"2018-11-21",2100
"2018-11-22",2085
"2018-11-23",2065
"2018-11-26",2060
"2018-11-27",2020
"2018-11-28",2060
"2018-11-29",2030
"2018-11-30",2035
"2018-12-03",2085
"2018-12-04",2075
"2018-12-05",2045
"2018-12-06",1995
"2018-12-07",2000
"2018-12-10",1905
"2018-12-11",1815
"2018-12-12",1865
"2018-12-13",1995
"2018-12-14",1990
"2018-12-17",1995
"2018-12-18",1965
"2018-12-19",1955
"2018-12-20",1960
"2018-12-21",1945
"2018-12-24",1900
"2018-12-26",1805
"2018-12-27",1835
"2018-12-28",1850
"2019-01-02",1830
"2019-01-03",1815
"2019-01-04",1815
"2019-01-07",1835
"2019-01-08",1830
"2019-01-09",1870
"2019-01-10",1870
"2019-01-11",1880
"2019-01-14",1900
"2019-01-15",1925
"2019-01-16",1960
"2019-01-17",1940
"2019-01-18",1920
"2019-01-21",2000
"2019-01-22",1970
"2019-01-23",2055
"2019-01-24",2070
"2019-01-25",2095
"2019-01-28",2100
"2019-01-29",2105
"2019-01-30",2100
"2019-01-31",2085
"2019-02-01",2080
"2019-02-07",2065
"2019-02-08",2055
"2019-02-11",2035
"2019-02-12",2035
"2019-02-13",2240
"2019-02-14",2335
"2019-02-15",2325
"2019-02-18",2330
"2019-02-19",2375
"2019-02-20",2355
"2019-02-21",2410
"2019-02-22",2365
"2019-02-25",2395
"2019-02-26",2375
"2019-02-27",2340
"2019-02-28",2315
"2019-03-04",2395
"2019-03-05",2380
"2019-03-06",2335
"2019-03-07",2280
"2019-03-08",2215
"2019-03-11",2230
"2019-03-12",2250
"2019-03-13",2310
"2019-03-14",2315
"2019-03-15",2315
"2019-03-18",2310
"2019-03-19",2300
"2019-03-20",2310
"2019-03-21",2295
"2019-03-22",2245
"2019-03-25",2130
"2019-03-26",2130
"2019-03-27",2210
"2019-03-28",2180
"2019-03-29",2180
"2019-04-01",2210
"2019-04-02",2215
"2019-04-03",2255
"2019-04-04",2265
"2019-04-05",2320
"2019-04-08",2350
"2019-04-09",2375
"2019-04-10",2340
"2019-04-11",2355
"2019-04-12",2325
"2019-04-15",2800
"2019-04-16",2720
"2019-04-17",2625
"2019-04-18",2500
"2019-04-19",2450
"2019-04-22",2535
"2019-04-23",2455
"2019-04-24",2440
"2019-04-25",2370
"2019-04-26",2235
"2019-04-29",2250
"2019-04-30",2225
"2019-05-02",2280
"2019-05-03",2285
"2019-05-07",2250
"2019-05-08",2200
"2019-05-09",2045
"2019-05-10",2040
"2019-05-13",2070
"2019-05-14",2135
"2019-05-15",2215
"2019-05-16",2155
"2019-05-17",2160
"2019-05-20",2090
"2019-05-21",2040
"2019-05-22",2055
"2019-05-23",2030
"2019-05-24",1960
"2019-05-27",2020
"2019-05-28",2040
"2019-05-29",2020
"2019-05-30",2100
"2019-05-31",2070
"2019-06-03",2010
"2019-06-04",2045
"2019-06-05",2080
"2019-06-07",2120
"2019-06-10",2090
"2019-06-11",2155
"2019-06-12",2150
"2019-06-13",2145
"2019-06-14",2150
"2019-06-17",2145
"2019-06-18",2155
"2019-06-19",2140
"2019-06-20",2165
"2019-06-21",2280
"2019-06-24",2310
"2019-06-25",2500
"2019-06-26",2605
"2019-06-27",2600
"2019-06-28",2590
"2019-07-01",2665
"2019-07-02",2595
"2019-07-03",2415
"2019-07-04",2425
"2019-07-05",2350
"2019-07-08",2165
"2019-07-09",2110
"2019-07-10",2070
"2019-07-11",2200
"2019-07-12",2150
"2019-07-15",2100
"2019-07-16",2125
"2019-07-17",2035
"2019-07-18",2040
"2019-07-19",2075
"2019-07-22",2130
"2019-07-23",2185
"2019-07-24",2125
"2019-07-25",2040
"2019-07-26",2050
"2019-07-29",1975
"2019-07-30",2040
"2019-07-31",2025
"2019-08-01",2075
"2019-08-02",2100
"2019-08-05",1970
"2019-08-06",1840
"2019-08-07",1870
"2019-08-08",2005
"2019-08-09",2010
"2019-08-12",2045
"2019-08-13",2290
"2019-08-14",2095
"2019-08-16",2110
"2019-08-19",2115
"2019-08-20",2125
"2019-08-21",2115
"2019-08-22",2035
"2019-08-23",2000
"2019-08-26",1910
"2019-08-27",1935
"2019-08-28",1980
"2019-08-29",1955
"2019-08-30",2035
"2019-09-02",2050
"2019-09-03",2050
"2019-09-04",2065
"2019-09-05",2085
"2019-09-06",2070
"2019-09-09",2200
"2019-09-10",2160
"2019-09-11",2180
"2019-09-16",2240
"2019-09-17",2235
"2019-09-18",2235
"2019-09-19",2275
"2019-09-20",2265
"2019-09-23",2190
"2019-09-24",2180
"2019-09-25",2210
"2019-09-26",2165
"2019-09-27",2080
"2019-09-30",2115
"2019-10-01",2135
"2019-10-02",2055
"2019-10-04",2025
"2019-10-07",2000
"2019-10-08",2075
"2019-10-10",2065
"2019-10-11",2050
"2019-10-14",2100
"2019-10-15",2100
"2019-10-16",2115
"2019-10-17",2135
"2019-10-18",2135
"2019-10-21",2130
"2019-10-22",2115
"2019-10-23",2065
"2019-10-24",2060
"2019-10-25",2050
"2019-10-28",2065
"2019-10-29",2080
"2019-10-30",2050
"2019-10-31",2045
"2019-11-01",2080
"2019-11-04",2155
"2019-11-05",2165
"2019-11-06",2155
"2019-11-07",2160
"2019-11-08",2175
"2019-11-11",2170
"2019-11-12",2205
"2019-11-13",2200
"2019-11-14",2150
"2019-11-15",2165
"2019-11-18",2195
"2019-11-19",2130
"2019-11-20",2085
"2019-11-21",2030
"2019-11-22",2035
"2019-11-25",2075
