"","Price"
"2018-11-05",10800
"2018-11-06",10850
"2018-11-07",10800
"2018-11-08",10900
"2018-11-09",10550
"2018-11-12",10300
"2018-11-13",10100
"2018-11-14",10100
"2018-11-15",10100
"2018-11-16",10200
"2018-11-19",10300
"2018-11-20",10000
"2018-11-21",10300
"2018-11-22",10400
"2018-11-23",10100
"2018-11-26",10000
"2018-11-27",10200
"2018-11-28",10050
"2018-11-29",10050
"2018-11-30",10100
"2018-12-03",10050
"2018-12-04",10000
"2018-12-05",10150
"2018-12-06",10100
"2018-12-07",10050
"2018-12-10",10050
"2018-12-11",10200
"2018-12-12",10200
"2018-12-13",10500
"2018-12-14",10050
"2018-12-17",10000
"2018-12-18",10600
"2018-12-19",10600
"2018-12-20",10950
"2018-12-21",10900
"2018-12-24",10200
"2018-12-26",9820
"2018-12-27",9870
"2018-12-28",9980
"2019-01-02",10000
"2019-01-03",9890
"2019-01-04",9970
"2019-01-07",9970
"2019-01-08",9990
"2019-01-09",10000
"2019-01-10",10050
"2019-01-11",10000
"2019-01-14",9940
"2019-01-15",10250
"2019-01-16",10700
"2019-01-17",10400
"2019-01-18",10800
"2019-01-21",10850
"2019-01-22",10850
"2019-01-23",10700
"2019-01-24",10700
"2019-01-25",10650
"2019-01-28",10450
"2019-01-29",10500
"2019-01-30",10450
"2019-01-31",10800
"2019-02-01",10800
"2019-02-07",10650
"2019-02-08",10550
"2019-02-11",10650
"2019-02-12",10600
"2019-02-13",10550
"2019-02-14",10500
"2019-02-15",10400
"2019-02-18",10850
"2019-02-19",11050
"2019-02-20",10950
"2019-02-21",11700
"2019-02-22",11600
"2019-02-25",11850
"2019-02-26",12100
"2019-02-27",11600
"2019-02-28",11450
"2019-03-04",11500
"2019-03-05",11000
"2019-03-06",11100
"2019-03-07",11200
"2019-03-08",11000
"2019-03-11",11200
"2019-03-12",11100
"2019-03-13",10750
"2019-03-14",10850
"2019-03-15",10750
"2019-03-18",11000
"2019-03-19",11300
"2019-03-20",11200
"2019-03-21",10950
"2019-03-22",10250
"2019-03-25",10400
"2019-03-26",10250
"2019-03-27",10200
"2019-03-28",10000
"2019-03-29",10100
"2019-04-01",10350
"2019-04-02",10350
"2019-04-03",10400
"2019-04-04",10450
"2019-04-05",10600
"2019-04-08",10900
"2019-04-09",10850
"2019-04-10",11000
"2019-04-11",11000
"2019-04-12",11200
"2019-04-15",11100
"2019-04-16",10800
"2019-04-17",10850
"2019-04-18",10600
"2019-04-19",10800
"2019-04-22",11000
"2019-04-23",10800
"2019-04-24",10900
"2019-04-25",10900
"2019-04-26",10600
"2019-04-29",10900
"2019-04-30",11600
"2019-05-02",11350
"2019-05-03",11250
"2019-05-07",11300
"2019-05-08",11200
"2019-05-09",10900
"2019-05-10",10600
