"","Price"
"2018-11-05",14500
"2018-11-06",14350
"2018-11-07",14700
"2018-11-08",14900
"2018-11-09",14700
"2018-11-12",14800
"2018-11-13",14300
"2018-11-14",14000
"2018-11-15",16000
"2018-11-16",15500
"2018-11-19",14650
"2018-11-20",13750
"2018-11-21",13850
"2018-11-22",13750
"2018-11-23",13900
"2018-11-26",13450
"2018-11-27",13650
"2018-11-28",12950
"2018-11-29",12650
"2018-11-30",12750
"2018-12-03",13200
"2018-12-04",13000
"2018-12-05",12850
"2018-12-06",12450
"2018-12-07",13000
"2018-12-10",12400
"2018-12-11",12450
"2018-12-12",12950
"2018-12-13",12800
"2018-12-14",12550
"2018-12-17",12900
"2018-12-18",13000
"2018-12-19",12600
"2018-12-20",12300
"2018-12-21",12550
"2018-12-24",12350
"2018-12-26",12100
"2018-12-27",12500
"2018-12-28",12950
"2019-01-02",13000
"2019-01-03",12400
"2019-01-04",12300
"2019-01-07",12900
"2019-01-08",12550
"2019-01-09",12800
"2019-01-10",12850
"2019-01-11",13350
"2019-01-14",13450
"2019-01-15",13350
"2019-01-16",13150
"2019-01-17",13750
"2019-01-18",14200
"2019-01-21",14600
"2019-01-22",14900
"2019-01-23",15300
"2019-01-24",15100
"2019-01-25",15700
"2019-01-28",14650
"2019-01-29",14750
"2019-01-30",14750
"2019-01-31",14700
"2019-02-01",14450
"2019-02-07",14650
"2019-02-08",14000
"2019-02-11",14350
"2019-02-12",14500
"2019-02-13",14900
"2019-02-14",15700
"2019-02-15",15250
"2019-02-18",16250
"2019-02-19",15850
"2019-02-20",15600
"2019-02-21",15700
"2019-02-22",15300
"2019-02-25",15700
"2019-02-26",15600
"2019-02-27",15700
"2019-02-28",15800
"2019-03-04",15900
"2019-03-05",15350
"2019-03-06",15350
"2019-03-07",15500
"2019-03-08",15150
"2019-03-11",16200
"2019-03-12",17350
"2019-03-13",18100
"2019-03-14",18100
"2019-03-15",18200
"2019-03-18",17700
"2019-03-19",18000
"2019-03-20",18650
"2019-03-21",18400
"2019-03-22",19600
"2019-03-25",18850
"2019-03-26",19700
"2019-03-27",20200
"2019-03-28",19650
"2019-03-29",20350
"2019-04-01",20150
"2019-04-02",19900
"2019-04-03",19600
"2019-04-04",20500
"2019-04-05",20050
"2019-04-08",20100
"2019-04-09",21050
"2019-04-10",21000
"2019-04-11",21200
"2019-04-12",22350
"2019-04-15",21900
"2019-04-16",21000
"2019-04-17",21050
"2019-04-18",21350
"2019-04-19",21300
"2019-04-22",20800
"2019-04-23",21100
"2019-04-24",21350
"2019-04-25",21300
"2019-04-26",21500
"2019-04-29",21200
"2019-04-30",21450
"2019-05-02",21500
"2019-05-03",20750
"2019-05-07",20300
"2019-05-08",20150
"2019-05-09",20150
"2019-05-10",20400
"2019-05-13",20100
"2019-05-14",21400
"2019-05-15",21550
"2019-05-16",21100
"2019-05-17",21950
"2019-05-20",20950
"2019-05-21",21700
"2019-05-22",21700
"2019-05-23",22800
"2019-05-24",21800
"2019-05-27",21100
"2019-05-28",21650
"2019-05-29",21550
"2019-05-30",20950
"2019-05-31",21200
"2019-06-03",23100
"2019-06-04",25000
"2019-06-05",25100
"2019-06-07",26250
"2019-06-10",26600
"2019-06-11",25900
"2019-06-12",25950
"2019-06-13",25950
"2019-06-14",25750
"2019-06-17",27050
"2019-06-18",27100
"2019-06-19",26200
"2019-06-20",28100
"2019-06-21",27700
"2019-06-24",28350
"2019-06-25",27950
"2019-06-26",28000
"2019-06-27",27750
"2019-06-28",28750
"2019-07-01",27550
"2019-07-02",27450
"2019-07-03",26250
"2019-07-04",27900
"2019-07-05",24800
"2019-07-08",24650
"2019-07-09",24600
"2019-07-10",24300
"2019-07-11",24200
"2019-07-12",24350
"2019-07-15",22750
"2019-07-16",22650
"2019-07-17",21700
"2019-07-18",21950
"2019-07-19",22000
"2019-07-22",21350
"2019-07-23",21350
"2019-07-24",20300
"2019-07-25",20550
"2019-07-26",20600
"2019-07-29",20250
"2019-07-30",20700
"2019-07-31",20950
"2019-08-01",19450
"2019-08-02",21450
"2019-08-05",20200
"2019-08-06",19500
"2019-08-07",20700
"2019-08-08",20500
"2019-08-09",19700
"2019-08-12",19750
"2019-08-13",20050
"2019-08-14",19500
"2019-08-16",18150
"2019-08-19",18650
"2019-08-20",19750
"2019-08-21",21250
"2019-08-22",20950
"2019-08-23",20700
"2019-08-26",19000
"2019-08-27",18850
"2019-08-28",19100
"2019-08-29",17950
"2019-08-30",18300
"2019-09-02",18550
"2019-09-03",18200
"2019-09-04",18350
"2019-09-05",19250
"2019-09-06",19800
"2019-09-09",19050
"2019-09-10",18850
"2019-09-11",18700
"2019-09-16",18750
"2019-09-17",18700
"2019-09-18",20050
"2019-09-19",20700
"2019-09-20",21150
"2019-09-23",21300
"2019-09-24",21600
"2019-09-25",21000
"2019-09-26",21750
"2019-09-27",22850
"2019-09-30",23700
"2019-10-01",22850
"2019-10-02",23050
"2019-10-04",23200
"2019-10-07",23400
"2019-10-08",23300
"2019-10-10",22900
"2019-10-11",23950
"2019-10-14",24000
"2019-10-15",24200
"2019-10-16",24900
"2019-10-17",24650
"2019-10-18",24800
"2019-10-21",25800
"2019-10-22",26200
"2019-10-23",25900
"2019-10-24",26150
"2019-10-25",25550
"2019-10-28",24350
"2019-10-29",24000
"2019-10-30",23600
"2019-10-31",24300
"2019-11-01",23800
"2019-11-04",24650
"2019-11-05",23400
"2019-11-06",23750
"2019-11-07",23350
"2019-11-08",23650
"2019-11-11",23600
"2019-11-12",24000
"2019-11-13",24550
"2019-11-14",24350
"2019-11-15",25650
"2019-11-18",26000
"2019-11-19",26450
"2019-11-20",26150
"2019-11-21",26100
"2019-11-22",25500
"2019-11-25",26350
"2019-11-26",26850
"2019-11-27",27100
"2019-11-28",27600
"2019-11-29",26950
"2019-12-02",28950
"2019-12-03",29150
"2019-12-04",29400
"2019-12-05",29050
"2019-12-06",32300
"2019-12-09",32800
"2019-12-10",33250
"2019-12-11",34650
"2019-12-12",35600
"2019-12-13",35750
"2019-12-16",36150
"2019-12-17",36200
"2019-12-18",35850
"2019-12-19",36000
"2019-12-20",36500
"2019-12-23",34900
"2019-12-24",37150
"2019-12-26",37450
"2019-12-27",37650
"2019-12-30",37750
"2020-01-02",37100
"2020-01-03",36150
"2020-01-06",36800
"2020-01-07",36400
"2020-01-08",36100
"2020-01-09",36800
"2020-01-10",37300
"2020-01-13",36650
"2020-01-14",37150
"2020-01-15",36700
"2020-01-16",38100
"2020-01-17",37000
"2020-01-20",36950
"2020-01-21",37000
"2020-01-22",37950
"2020-01-23",39150
"2020-01-28",37600
"2020-01-29",38200
"2020-01-30",36100
"2020-01-31",35350
"2020-02-03",36400
"2020-02-04",36500
"2020-02-05",35350
"2020-02-06",35450
"2020-02-07",35800
"2020-02-10",34250
"2020-02-11",35000
"2020-02-12",36350
"2020-02-13",35800
"2020-02-14",40500
"2020-02-17",43350
"2020-02-18",41900
"2020-02-19",41900
"2020-02-20",40900
"2020-02-21",39700
"2020-02-24",37800
"2020-02-25",39750
"2020-02-26",38150
"2020-02-27",35100
"2020-02-28",32600
"2020-03-02",33650
"2020-03-03",32600
"2020-03-04",33600
"2020-03-05",34300
"2020-03-06",34100
"2020-03-09",31950
"2020-03-10",34250
