"","Price"
"2020-11-18",31300
"2020-11-19",29250
"2020-11-20",38000
"2020-11-23",45000
"2020-11-24",42850
"2020-11-25",39750
"2020-11-26",38350
"2020-11-27",39300
"2020-11-30",46850
"2020-12-01",43350
"2020-12-02",43000
"2020-12-03",40100
"2020-12-04",39900
"2020-12-07",39900
"2020-12-08",39000
"2020-12-09",40250
"2020-12-10",38800
"2020-12-11",37800
"2020-12-14",38000
"2020-12-15",39300
"2020-12-16",39050
"2020-12-17",37450
"2020-12-18",36700
"2020-12-21",38000
"2020-12-22",47350
"2020-12-23",40250
"2020-12-24",39700
"2020-12-28",39400
"2020-12-29",41950
"2020-12-30",43350
"2021-01-04",53500
"2021-01-05",60700
"2021-01-06",61500
"2021-01-07",57500
"2021-01-08",53800
"2021-01-11",55600
"2021-01-12",50000
"2021-01-13",48300
"2021-01-14",51400
"2021-01-15",48650
"2021-01-18",47550
"2021-01-19",44850
"2021-01-20",44700
"2021-01-21",46750
"2021-01-22",45050
"2021-01-25",45650
"2021-01-26",50600
"2021-01-27",48500
"2021-01-28",44950
"2021-01-29",42750
"2021-02-01",43950
"2021-02-02",43400
"2021-02-03",42500
"2021-02-04",41500
"2021-02-05",40900
"2021-02-08",41700
"2021-02-09",42150
"2021-02-10",41150
"2021-02-15",41150
"2021-02-16",42950
"2021-02-17",41150
"2021-02-18",39650
"2021-02-19",37200
"2021-02-22",35850
"2021-02-23",34050
"2021-02-24",36350
"2021-02-25",36700
"2021-02-26",35050
"2021-03-02",38000
"2021-03-03",40900
"2021-03-04",39850
"2021-03-05",37600
"2021-03-08",36000
"2021-03-09",35300
"2021-03-10",34000
"2021-03-11",33750
"2021-03-12",34650
"2021-03-15",34650
"2021-03-16",35400
"2021-03-17",35100
"2021-03-18",35200
"2021-03-19",35550
"2021-03-22",36150
"2021-03-23",34550
"2021-03-24",33950
"2021-03-25",33550
"2021-03-26",32900
"2021-03-29",31650
"2021-03-30",31900
"2021-03-31",30550
"2021-04-01",31350
"2021-04-02",31050
"2021-04-05",30100
"2021-04-06",32300
"2021-04-07",31500
"2021-04-08",31000
"2021-04-09",32800
"2021-04-12",32950
"2021-04-13",33600
"2021-04-14",33550
"2021-04-15",33050
"2021-04-16",34100
"2021-04-19",35000
"2021-04-20",34500
"2021-04-21",33600
"2021-04-22",38350
"2021-04-23",37000
"2021-04-26",36550
"2021-04-27",37300
"2021-04-28",36550
"2021-04-29",35800
"2021-04-30",36850
"2021-05-03",36100
"2021-05-04",36900
"2021-05-06",36500
"2021-05-07",37450
"2021-05-10",37150
"2021-05-11",36150
"2021-05-12",34400
"2021-05-13",33650
"2021-05-14",33900
"2021-05-17",33000
"2021-05-18",32800
"2021-05-20",32400
"2021-05-21",32650
"2021-05-24",31450
"2021-05-25",31500
"2021-05-26",31350
"2021-05-27",32350
"2021-05-28",33200
"2021-05-31",32850
"2021-06-01",32800
"2021-06-02",32100
"2021-06-03",32150
"2021-06-04",32700
"2021-06-07",32000
"2021-06-08",32000
"2021-06-09",31600
"2021-06-10",31850
"2021-06-11",31850
"2021-06-14",31900
"2021-06-15",31650
"2021-06-16",31750
"2021-06-17",31600
"2021-06-18",31650
"2021-06-21",31700
"2021-06-22",31300
"2021-06-23",31300
"2021-06-24",31400
"2021-06-25",32000
"2021-06-28",32450
"2021-06-29",32000
"2021-06-30",32700
"2021-07-01",34850
"2021-07-02",35100
"2021-07-05",36300
"2021-07-06",35300
"2021-07-07",34600
"2021-07-08",33500
"2021-07-09",33500
"2021-07-12",33450
"2021-07-13",33750
"2021-07-14",32800
"2021-07-15",32250
"2021-07-16",32600
"2021-07-19",32250
"2021-07-20",32300
"2021-07-21",33850
"2021-07-22",34350
"2021-07-23",33050
"2021-07-26",32250
"2021-07-27",32350
"2021-07-28",32100
"2021-07-29",32000
"2021-07-30",31550
"2021-08-02",31250
"2021-08-03",31150
"2021-08-04",31400
"2021-08-05",32050
"2021-08-06",31650
"2021-08-09",30800
"2021-08-10",30450
"2021-08-11",30800
"2021-08-12",30550
"2021-08-13",30250
"2021-08-17",28900
"2021-08-18",29450
"2021-08-19",28500
"2021-08-20",27400
"2021-08-23",27550
"2021-08-24",28700
"2021-08-25",29150
"2021-08-26",29450
"2021-08-27",31550
"2021-08-30",30600
"2021-08-31",32050
"2021-09-01",33100
"2021-09-02",34100
"2021-09-03",35200
"2021-09-06",34550
"2021-09-07",32550
"2021-09-08",32150
"2021-09-09",32600
"2021-09-10",31100
"2021-09-13",29850
"2021-09-14",29850
"2021-09-15",29850
"2021-09-16",30150
"2021-09-17",30150
"2021-09-23",29250
"2021-09-24",29050
"2021-09-27",29850
"2021-09-28",28800
"2021-09-29",27750
"2021-09-30",27750
"2021-10-01",27450
"2021-10-05",25900
"2021-10-06",24200
"2021-10-07",26300
"2021-10-08",26400
"2021-10-12",27050
"2021-10-13",27400
"2021-10-14",28200
"2021-10-15",28150
"2021-10-18",28200
"2021-10-19",27900
"2021-10-20",27550
"2021-10-21",26700
"2021-10-22",26600
"2021-10-25",26600
"2021-10-26",28150
"2021-10-27",27850
"2021-10-28",26250
"2021-10-29",25950
"2021-11-01",25700
"2021-11-02",25950
"2021-11-03",25450
"2021-11-04",25500
"2021-11-05",25150
