"","Price"
"2018-11-05",28750
"2018-11-06",27950
"2018-11-07",27250
"2018-11-08",27000
"2018-11-09",27000
"2018-11-12",26850
"2018-11-13",27250
"2018-11-14",27250
"2018-11-15",27250
"2018-11-16",27250
"2018-11-19",27850
"2018-11-20",27150
"2018-11-21",26850
"2018-11-22",27800
"2018-11-23",29000
"2018-11-26",29200
"2018-11-27",28250
"2018-11-28",29100
"2018-11-29",29750
"2018-11-30",30500
"2018-12-03",31050
"2018-12-04",30300
"2018-12-05",29700
"2018-12-06",29650
"2018-12-07",29700
"2018-12-10",29250
"2018-12-11",29000
"2018-12-12",30650
"2018-12-13",30200
"2018-12-14",29100
"2018-12-17",29800
"2018-12-18",28250
"2018-12-19",28100
"2018-12-20",28500
"2018-12-21",28050
"2018-12-24",28350
"2018-12-26",28600
"2018-12-27",28600
"2018-12-28",28750
"2019-01-02",28300
"2019-01-03",27800
"2019-01-04",27000
"2019-01-07",27500
"2019-01-08",27400
"2019-01-09",27950
"2019-01-10",27400
"2019-01-11",27700
"2019-01-14",27100
"2019-01-15",27300
"2019-01-16",26900
"2019-01-17",26900
"2019-01-18",27000
"2019-01-21",27400
"2019-01-22",26700
"2019-01-23",26700
"2019-01-24",26600
"2019-01-25",26500
"2019-01-28",26900
"2019-01-29",26700
"2019-01-30",26500
"2019-01-31",26300
"2019-02-01",26300
"2019-02-07",26500
"2019-02-08",25500
"2019-02-11",26250
"2019-02-12",26600
"2019-02-13",27900
"2019-02-14",29150
"2019-02-15",29950
"2019-02-18",32900
"2019-02-19",32150
"2019-02-20",32100
"2019-02-21",31150
"2019-02-22",30750
"2019-02-25",30750
"2019-02-26",31750
"2019-02-27",30850
"2019-02-28",30650
"2019-03-04",31950
"2019-03-05",32500
"2019-03-06",31850
"2019-03-07",35200
"2019-03-08",34350
"2019-03-11",33700
"2019-03-12",36000
"2019-03-13",39300
"2019-03-14",37000
"2019-03-15",37200
"2019-03-18",36400
"2019-03-19",36150
"2019-03-20",36200
"2019-03-21",36100
"2019-03-22",36550
"2019-03-25",36550
"2019-03-26",38150
"2019-03-27",37750
"2019-03-28",36850
"2019-03-29",37850
"2019-04-01",38800
"2019-04-02",38950
"2019-04-03",39250
"2019-04-04",39350
"2019-04-05",39350
"2019-04-08",40000
"2019-04-09",40950
"2019-04-10",42100
"2019-04-11",42150
"2019-04-12",41250
"2019-04-15",40350
"2019-04-16",39300
"2019-04-17",40100
"2019-04-18",38250
"2019-04-19",39650
"2019-04-22",39600
"2019-04-23",39950
"2019-04-24",40550
"2019-04-25",41700
"2019-04-26",39650
"2019-04-29",40050
"2019-04-30",39400
"2019-05-02",38200
"2019-05-03",37750
"2019-05-07",37300
"2019-05-08",36350
"2019-05-09",36250
"2019-05-10",36300
"2019-05-13",35550
"2019-05-14",36100
"2019-05-15",36800
"2019-05-16",36750
"2019-05-17",36800
"2019-05-20",36800
"2019-05-21",36700
"2019-05-22",37200
"2019-05-23",37000
"2019-05-24",36250
"2019-05-27",36100
"2019-05-28",35000
"2019-05-29",37000
"2019-05-30",36250
"2019-05-31",36350
"2019-06-03",35100
"2019-06-04",35350
"2019-06-05",37850
"2019-06-07",38700
"2019-06-10",38950
"2019-06-11",39000
"2019-06-12",38800
"2019-06-13",38750
"2019-06-14",39250
"2019-06-17",38850
"2019-06-18",38500
"2019-06-19",38100
"2019-06-20",38900
"2019-06-21",38200
"2019-06-24",41400
"2019-06-25",40900
"2019-06-26",40600
"2019-06-27",40300
"2019-06-28",40700
"2019-07-01",41400
"2019-07-02",40550
"2019-07-03",39800
"2019-07-04",39700
"2019-07-05",40250
"2019-07-08",38000
"2019-07-09",37900
"2019-07-10",37150
"2019-07-11",38600
"2019-07-12",38500
"2019-07-15",38650
"2019-07-16",38600
"2019-07-17",37700
"2019-07-18",38350
"2019-07-19",39450
"2019-07-22",40050
"2019-07-23",41150
"2019-07-24",43050
"2019-07-25",43000
"2019-07-26",42700
"2019-07-29",40900
"2019-07-30",41750
"2019-07-31",40750
"2019-08-01",39950
"2019-08-02",39500
"2019-08-05",38850
"2019-08-06",38100
"2019-08-07",39150
"2019-08-08",39250
"2019-08-09",39800
"2019-08-12",40000
"2019-08-13",39750
"2019-08-14",40300
"2019-08-16",40050
"2019-08-19",40300
"2019-08-20",42250
"2019-08-21",43500
"2019-08-22",43400
"2019-08-23",44000
"2019-08-26",41950
"2019-08-27",42200
"2019-08-28",42900
"2019-08-29",43500
"2019-08-30",44000
"2019-09-02",44550
"2019-09-03",43800
"2019-09-04",44250
"2019-09-05",43800
"2019-09-06",44100
"2019-09-09",43150
"2019-09-10",42850
"2019-09-11",43000
"2019-09-16",43500
"2019-09-17",42800
"2019-09-18",43150
"2019-09-19",42850
"2019-09-20",43200
"2019-09-23",42100
"2019-09-24",41850
"2019-09-25",41000
"2019-09-26",41250
"2019-09-27",40500
"2019-09-30",39950
"2019-10-01",41300
"2019-10-02",40000
"2019-10-04",40450
"2019-10-07",41550
"2019-10-08",42350
"2019-10-10",41850
"2019-10-11",42250
"2019-10-14",43000
"2019-10-15",43050
"2019-10-16",43650
"2019-10-17",43350
"2019-10-18",43350
"2019-10-21",42950
"2019-10-22",42700
"2019-10-23",43400
