"","Price"
"2018-11-05",7330
"2018-11-06",7310
"2018-11-07",7350
"2018-11-08",7340
"2018-11-09",7240
"2018-11-12",7300
"2018-11-13",7270
"2018-11-14",7000
"2018-11-15",7040
"2018-11-16",7080
"2018-11-19",7070
"2018-11-20",6970
"2018-11-21",7010
"2018-11-22",7000
"2018-11-23",7050
"2018-11-26",7080
"2018-11-27",7080
"2018-11-28",7440
"2018-11-29",7520
"2018-11-30",7460
"2018-12-03",7480
"2018-12-04",7490
"2018-12-05",7490
"2018-12-06",7350
"2018-12-07",7470
"2018-12-10",7340
"2018-12-11",7360
"2018-12-12",7400
"2018-12-13",7380
"2018-12-14",7470
"2018-12-17",7440
"2018-12-18",7440
"2018-12-19",7450
"2018-12-20",7350
"2018-12-21",7400
"2018-12-24",7440
"2018-12-26",7380
"2018-12-27",7390
"2018-12-28",7600
"2019-01-02",7790
"2019-01-03",7700
"2019-01-04",7700
"2019-01-07",7650
"2019-01-08",7630
"2019-01-09",7800
"2019-01-10",7780
"2019-01-11",7790
"2019-01-14",7750
"2019-01-15",7750
"2019-01-16",7820
"2019-01-17",7760
"2019-01-18",7790
"2019-01-21",7790
"2019-01-22",7810
"2019-01-23",7850
"2019-01-24",7880
"2019-01-25",8020
"2019-01-28",8010
"2019-01-29",7940
"2019-01-30",7940
"2019-01-31",7940
"2019-02-01",8010
"2019-02-07",8120
"2019-02-08",8090
"2019-02-11",8060
"2019-02-12",7960
"2019-02-13",7950
"2019-02-14",7950
"2019-02-15",7930
"2019-02-18",7850
"2019-02-19",7930
"2019-02-20",8170
"2019-02-21",8010
"2019-02-22",8030
"2019-02-25",8030
"2019-02-26",8000
"2019-02-27",7970
"2019-02-28",7980
"2019-03-04",8000
"2019-03-05",8020
"2019-03-06",7980
"2019-03-07",7970
"2019-03-08",7940
"2019-03-11",7940
"2019-03-12",7980
"2019-03-13",7960
"2019-03-14",7930
"2019-03-15",8000
"2019-03-18",8000
"2019-03-19",7990
"2019-03-20",7990
"2019-03-21",7990
"2019-03-22",8070
"2019-03-25",8030
"2019-03-26",8170
"2019-03-27",8170
"2019-03-28",8090
"2019-03-29",8130
"2019-04-01",8120
"2019-04-02",8140
"2019-04-03",8150
"2019-04-04",8170
"2019-04-05",8150
"2019-04-08",8020
"2019-04-09",8060
"2019-04-10",8090
"2019-04-11",8090
"2019-04-12",8090
"2019-04-15",8090
"2019-04-16",8040
"2019-04-17",8000
"2019-04-18",8030
"2019-04-19",8020
"2019-04-22",8190
"2019-04-23",8180
"2019-04-24",8150
"2019-04-25",8100
"2019-04-26",8060
"2019-04-29",8100
"2019-04-30",8110
"2019-05-02",8250
"2019-05-03",8210
"2019-05-07",8170
"2019-05-08",8240
"2019-05-09",8060
"2019-05-10",8210
"2019-05-13",8120
"2019-05-14",8060
"2019-05-15",8070
"2019-05-16",8010
"2019-05-17",7940
"2019-05-20",7840
