"","Price"
"2018-11-05",4647
"2018-11-06",4692
"2018-11-07",4687
"2018-11-08",4692
"2018-11-09",4754
"2018-11-12",4670
"2018-11-13",4641
"2018-11-14",4579
"2018-11-15",4489
"2018-11-16",4512
"2018-11-19",4574
"2018-11-20",4512
"2018-11-21",4523
"2018-11-22",4506
"2018-11-23",4472
"2018-11-26",4472
"2018-11-27",4478
"2018-11-28",4529
"2018-11-29",4518
"2018-11-30",4489
"2018-12-03",4518
"2018-12-04",4512
"2018-12-05",4630
"2018-12-06",4563
"2018-12-07",4844
"2018-12-10",4765
"2018-12-11",5239
"2018-12-12",5267
"2018-12-13",5126
"2018-12-14",4929
"2018-12-17",4991
"2018-12-18",4850
"2018-12-19",4855
"2018-12-20",4867
"2018-12-21",4844
"2018-12-24",4625
"2018-12-26",4619
"2018-12-27",4596
"2018-12-28",4574
"2019-01-02",4557
"2019-01-03",4551
"2019-01-04",4630
"2019-01-07",4579
"2019-01-08",4574
"2019-01-09",4670
"2019-01-10",4675
"2019-01-11",4681
"2019-01-14",4782
"2019-01-15",4912
"2019-01-16",4850
"2019-01-17",4799
"2019-01-18",4867
"2019-01-21",4822
"2019-01-22",4794
"2019-01-23",4799
"2019-01-24",4805
"2019-01-25",4850
"2019-01-28",4799
"2019-01-29",4799
"2019-01-30",4822
"2019-01-31",4850
"2019-02-01",4844
"2019-02-07",4805
"2019-02-08",4810
"2019-02-11",4855
"2019-02-12",4281
"2019-02-13",4320
"2019-02-14",4292
"2019-02-15",4371
"2019-02-18",4399
"2019-02-19",4416
"2019-02-20",4506
"2019-02-21",4506
"2019-02-22",4551
"2019-02-25",4551
"2019-02-26",4523
"2019-02-27",4529
"2019-02-28",4371
"2019-03-04",4484
"2019-03-05",4489
"2019-03-06",4467
"2019-03-07",4360
"2019-03-08",4365
"2019-03-11",4371
"2019-03-12",4365
"2019-03-13",4349
"2019-03-14",4439
"2019-03-15",4422
"2019-03-18",4461
"2019-03-19",4444
"2019-03-20",4546
"2019-03-21",4546
"2019-03-22",4506
"2019-03-25",4467
"2019-03-26",4495
"2019-03-27",4472
"2019-03-28",4461
"2019-03-29",4461
"2019-04-01",4433
"2019-04-02",4439
"2019-04-03",4529
"2019-04-04",4529
"2019-04-05",4591
"2019-04-08",4777
"2019-04-09",4799
"2019-04-10",4777
"2019-04-11",4765
"2019-04-12",4754
"2019-04-15",4720
"2019-04-16",4743
"2019-04-17",4743
"2019-04-18",4743
"2019-04-19",4737
"2019-04-22",4720
"2019-04-23",4732
"2019-04-24",4799
"2019-04-25",4805
"2019-04-26",4923
"2019-04-29",4940
"2019-04-30",5002
"2019-05-02",4946
"2019-05-03",4917
"2019-05-07",4934
"2019-05-08",4923
"2019-05-09",4839
"2019-05-10",4844
"2019-05-13",4726
"2019-05-14",4692
"2019-05-15",4799
"2019-05-16",4551
"2019-05-17",4518
"2019-05-20",4495
"2019-05-21",4501
"2019-05-22",4394
"2019-05-23",4382
"2019-05-24",4365
"2019-05-27",4287
"2019-05-28",4371
"2019-05-29",4275
"2019-05-30",4281
"2019-05-31",4349
"2019-06-03",4394
"2019-06-04",4422
"2019-06-05",4495
"2019-06-07",4501
"2019-06-10",4546
"2019-06-11",4630
"2019-06-12",4675
"2019-06-13",4647
"2019-06-14",4563
"2019-06-17",4619
"2019-06-18",4664
"2019-06-19",4625
"2019-06-20",4608
"2019-06-21",4608
"2019-06-24",4596
"2019-06-25",4574
"2019-06-26",4501
"2019-06-27",4484
"2019-06-28",4489
"2019-07-01",4506
"2019-07-02",4512
"2019-07-03",4501
"2019-07-04",4501
"2019-07-05",4506
"2019-07-08",4461
"2019-07-09",4394
"2019-07-10",4360
"2019-07-11",4320
"2019-07-12",4349
"2019-07-15",4354
"2019-07-16",4337
"2019-07-17",4303
"2019-07-18",4281
"2019-07-19",4315
"2019-07-22",4320
"2019-07-23",4281
"2019-07-24",4281
"2019-07-25",4264
"2019-07-26",4247
"2019-07-29",4309
"2019-07-30",4298
"2019-07-31",4281
"2019-08-01",4253
"2019-08-02",4225
"2019-08-05",4027
"2019-08-06",3960
"2019-08-07",3881
