"","Price"
"2018-11-05",1830
"2018-11-06",1800
"2018-11-07",1810
"2018-11-08",1795
"2018-11-09",1785
"2018-11-12",1795
"2018-11-13",1910
"2018-11-14",1905
"2018-11-15",2000
"2018-11-16",1990
"2018-11-19",1990
"2018-11-20",2000
"2018-11-21",1985
"2018-11-22",2045
"2018-11-23",1995
"2018-11-26",2010
"2018-11-27",2015
"2018-11-28",2010
"2018-11-29",2005
"2018-11-30",1985
"2018-12-03",2230
"2018-12-04",2245
"2018-12-05",2280
"2018-12-06",2230
"2018-12-07",2140
"2018-12-10",2000
"2018-12-11",1940
"2018-12-12",1940
"2018-12-13",1930
"2018-12-14",1960
"2018-12-17",1965
"2018-12-18",1920
"2018-12-19",1850
"2018-12-20",1850
"2018-12-21",1820
"2018-12-24",1810
"2018-12-26",1680
"2018-12-27",1825
"2018-12-28",1890
"2019-01-02",1875
"2019-01-03",1910
"2019-01-04",1880
"2019-01-07",1910
"2019-01-08",1920
"2019-01-09",1965
"2019-01-10",1950
"2019-01-11",2010
"2019-01-14",1975
"2019-01-15",1990
"2019-01-16",2585
"2019-01-17",2735
"2019-01-18",2750
"2019-01-21",2700
"2019-01-22",2815
"2019-01-23",3040
"2019-01-24",3030
"2019-01-25",2940
"2019-01-28",2900
"2019-01-29",2795
"2019-01-30",2985
"2019-01-31",2740
"2019-02-01",2680
"2019-02-07",3005
"2019-02-08",3080
"2019-02-11",3030
"2019-02-12",2900
"2019-02-13",2895
"2019-02-14",2825
"2019-02-15",2840
"2019-02-18",3000
"2019-02-19",3115
"2019-02-20",3030
"2019-02-21",3185
"2019-02-22",3295
"2019-02-25",3210
"2019-02-26",3050
"2019-02-27",3150
"2019-02-28",2440
"2019-03-04",2315
"2019-03-05",2410
"2019-03-06",2305
"2019-03-07",2220
"2019-03-08",2180
"2019-03-11",2130
"2019-03-12",2195
"2019-03-13",2170
"2019-03-14",2230
"2019-03-15",2050
"2019-03-18",2085
"2019-03-19",2245
"2019-03-20",2170
"2019-03-21",2135
"2019-03-22",2115
"2019-03-25",2165
"2019-03-26",2140
"2019-03-27",2085
"2019-03-28",2050
"2019-03-29",2235
"2019-04-01",2335
"2019-04-02",2320
"2019-04-03",2300
"2019-04-04",2340
"2019-04-05",2370
"2019-04-08",2340
"2019-04-09",2320
"2019-04-10",2345
"2019-04-11",2380
"2019-04-12",2290
"2019-04-15",2240
"2019-04-16",2240
"2019-04-17",2230
"2019-04-18",2195
"2019-04-19",2195
"2019-04-22",2180
"2019-04-23",2190
"2019-04-24",2170
"2019-04-25",2100
"2019-04-26",2110
"2019-04-29",2095
"2019-04-30",2105
"2019-05-02",2150
"2019-05-03",2195
"2019-05-07",2135
"2019-05-08",2085
"2019-05-09",2005
"2019-05-10",1990
"2019-05-13",1935
"2019-05-14",1920
"2019-05-15",2010
"2019-05-16",2000
"2019-05-17",2095
"2019-05-20",2080
"2019-05-21",2055
"2019-05-22",2050
"2019-05-23",1970
"2019-05-24",1915
"2019-05-27",1940
"2019-05-28",1940
"2019-05-29",1930
"2019-05-30",1885
"2019-05-31",1900
"2019-06-03",1900
"2019-06-04",1925
"2019-06-05",1960
"2019-06-07",1965
"2019-06-10",2035
"2019-06-11",2105
"2019-06-12",2120
"2019-06-13",2170
"2019-06-14",2200
"2019-06-17",2165
"2019-06-18",2200
"2019-06-19",2250
"2019-06-20",2235
"2019-06-21",2225
"2019-06-24",2265
"2019-06-25",2180
"2019-06-26",2240
"2019-06-27",2170
"2019-06-28",2145
"2019-07-01",2225
"2019-07-02",2230
"2019-07-03",2150
"2019-07-04",2160
"2019-07-05",2260
"2019-07-08",2085
"2019-07-09",1985
"2019-07-10",1990
"2019-07-11",2070
"2019-07-12",2090
"2019-07-15",2015
"2019-07-16",2015
"2019-07-17",1950
"2019-07-18",1930
"2019-07-19",1975
"2019-07-22",1960
"2019-07-23",1970
"2019-07-24",1905
"2019-07-25",1845
"2019-07-26",1790
"2019-07-29",1645
"2019-07-30",1695
"2019-07-31",1765
"2019-08-01",1730
"2019-08-02",1715
"2019-08-05",1515
"2019-08-06",1400
"2019-08-07",1570
"2019-08-08",1605
"2019-08-09",1650
"2019-08-12",1660
"2019-08-13",1695
"2019-08-14",1705
"2019-08-16",1670
"2019-08-19",1760
"2019-08-20",1780
"2019-08-21",1765
"2019-08-22",1730
"2019-08-23",1715
"2019-08-26",1600
"2019-08-27",1650
"2019-08-28",1675
"2019-08-29",1640
"2019-08-30",1700
"2019-09-02",1660
"2019-09-03",1655
"2019-09-04",1715
"2019-09-05",1680
"2019-09-06",1645
"2019-09-09",1615
"2019-09-10",1710
"2019-09-11",1760
"2019-09-16",2000
"2019-09-17",1960
"2019-09-18",2000
"2019-09-19",2065
"2019-09-20",2075
"2019-09-23",2085
"2019-09-24",2030
"2019-09-25",1885
"2019-09-26",1885
"2019-09-27",1890
"2019-09-30",1870
"2019-10-01",1885
"2019-10-02",1920
"2019-10-04",1855
"2019-10-07",1650
"2019-10-08",1665
"2019-10-10",1680
"2019-10-11",1680
"2019-10-14",1730
"2019-10-15",1715
"2019-10-16",1745
"2019-10-17",1710
"2019-10-18",1715
"2019-10-21",1660
"2019-10-22",1685
"2019-10-23",1645
"2019-10-24",1665
"2019-10-25",1630
"2019-10-28",1620
"2019-10-29",1665
"2019-10-30",1615
"2019-10-31",1620
"2019-11-01",1620
"2019-11-04",1665
"2019-11-05",1725
"2019-11-06",1720
"2019-11-07",1690
"2019-11-08",1710
"2019-11-11",1680
"2019-11-12",1680
"2019-11-13",1680
"2019-11-14",1710
"2019-11-15",1695
"2019-11-18",1730
"2019-11-19",1700
"2019-11-20",1660
"2019-11-21",1625
"2019-11-22",1610
"2019-11-25",1620
"2019-11-26",1630
"2019-11-27",1615
"2019-11-28",1600
"2019-11-29",1605
"2019-12-02",1570
"2019-12-03",1575
"2019-12-04",1520
"2019-12-05",1485
"2019-12-06",1510
"2019-12-09",1505
"2019-12-10",1505
"2019-12-11",1515
"2019-12-12",1560
"2019-12-13",1560
"2019-12-16",1555
"2019-12-17",1530
"2019-12-18",1560
"2019-12-19",1520
"2019-12-20",1520
"2019-12-23",1510
"2019-12-24",1480
"2019-12-26",1480
"2019-12-27",1490
"2019-12-30",1500
"2020-01-02",1515
"2020-01-03",1500
"2020-01-06",1435
"2020-01-07",1450
"2020-01-08",1355
"2020-01-09",1435
"2020-01-10",1490
"2020-01-13",1545
"2020-01-14",1540
"2020-01-15",1640
"2020-01-16",1720
"2020-01-17",1700
"2020-01-20",1620
"2020-01-21",1605
"2020-01-22",1590
"2020-01-23",1580
"2020-01-28",1485
"2020-01-29",1500
"2020-01-30",1440
"2020-01-31",1400
"2020-02-03",1415
"2020-02-04",1445
"2020-02-05",1445
"2020-02-06",1475
"2020-02-07",1495
"2020-02-10",1515
"2020-02-11",1490
"2020-02-12",1495
"2020-02-13",1480
"2020-02-14",1475
"2020-02-17",1445
"2020-02-18",1415
"2020-02-19",1395
"2020-02-20",1395
"2020-02-21",1355
"2020-02-24",1235
"2020-02-25",1275
"2020-02-26",1280
"2020-02-27",1245
"2020-02-28",1180
"2020-03-02",1185
"2020-03-03",1210
"2020-03-04",1215
"2020-03-05",1255
"2020-03-06",1265
"2020-03-09",1175
"2020-03-10",1185
"2020-03-11",1130
"2020-03-12",1000
"2020-03-13",913
"2020-03-16",931
"2020-03-17",936
"2020-03-18",878
"2020-03-19",728
"2020-03-20",760
"2020-03-23",760
"2020-03-24",814
"2020-03-25",900
"2020-03-26",932
"2020-03-27",923
"2020-03-30",949
"2020-03-31",1065
"2020-04-01",990
"2020-04-02",1040
"2020-04-03",1025
"2020-04-06",1045
"2020-04-07",1100
"2020-04-08",1140
"2020-04-09",1180
"2020-04-10",1150
"2020-04-13",1150
"2020-04-14",1220
"2020-04-16",1305
"2020-04-17",1275
"2020-04-20",1315
"2020-04-21",1240
"2020-04-22",1255
"2020-04-23",1245
"2020-04-24",1210
"2020-04-27",1250
"2020-04-28",1260
"2020-04-29",1290
"2020-05-04",1335
"2020-05-06",1365
"2020-05-07",1395
"2020-05-08",1415
"2020-05-11",1345
"2020-05-12",1335
"2020-05-13",1320
"2020-05-14",1300
"2020-05-15",1285
"2020-05-18",1290
"2020-05-19",1305
"2020-05-20",1320
"2020-05-21",1320
"2020-05-22",1285
"2020-05-25",1275
"2020-05-26",1290
"2020-05-27",1295
"2020-05-28",1270
"2020-05-29",1265
"2020-06-01",1260
"2020-06-02",1280
"2020-06-03",1270
"2020-06-04",1275
"2020-06-05",1285
"2020-06-08",1265
"2020-06-09",1250
"2020-06-10",1220
"2020-06-11",1190
"2020-06-12",1170
"2020-06-15",1055
"2020-06-16",1100
"2020-06-17",1055
"2020-06-18",1070
"2020-06-19",1110
"2020-06-22",1100
"2020-06-23",1075
"2020-06-24",1135
"2020-06-25",1100
"2020-06-26",1080
"2020-06-29",1065
"2020-06-30",1075
"2020-07-01",1080
"2020-07-02",1085
"2020-07-03",1115
"2020-07-06",1110
"2020-07-07",1085
"2020-07-08",1090
"2020-07-09",1080
"2020-07-10",1050
"2020-07-13",1065
"2020-07-14",1060
"2020-07-15",1075
"2020-07-16",1085
"2020-07-17",1090
"2020-07-20",1080
"2020-07-21",1105
"2020-07-22",1100
"2020-07-23",1080
"2020-07-24",1070
"2020-07-27",1070
"2020-07-28",1065
"2020-07-29",1075
"2020-07-30",1070
"2020-07-31",1105
"2020-08-03",1245
"2020-08-04",1220
"2020-08-05",1185
"2020-08-06",1240
"2020-08-07",1275
"2020-08-10",1210
"2020-08-11",1190
"2020-08-12",1215
"2020-08-13",1185
"2020-08-14",1150
"2020-08-18",1050
"2020-08-19",1080
"2020-08-20",1020
"2020-08-21",1045
"2020-08-24",1045
"2020-08-25",1065
"2020-08-26",1070
"2020-08-27",1050
"2020-08-28",1050
"2020-08-31",1065
"2020-09-01",1065
"2020-09-02",1060
"2020-09-03",1115
"2020-09-04",1110
"2020-09-07",1110
"2020-09-08",1115
"2020-09-09",1105
"2020-09-10",1120
"2020-09-11",1140
"2020-09-14",1160
"2020-09-15",1155
"2020-09-16",1160
"2020-09-17",1140
"2020-09-18",1135
"2020-09-21",1125
"2020-09-22",1090
"2020-09-23",1080
"2020-09-24",1055
"2020-09-25",1060
"2020-09-28",1100
"2020-09-29",1100
"2020-10-05",1130
"2020-10-06",1110
"2020-10-07",1130
"2020-10-08",1115
"2020-10-12",1135
"2020-10-13",1125
"2020-10-14",1115
"2020-10-15",1095
"2020-10-16",1090
"2020-10-19",1085
"2020-10-20",1075
"2020-10-21",1085
"2020-10-22",1075
"2020-10-23",1065
"2020-10-26",1055
"2020-10-27",1055
"2020-10-28",1075
"2020-10-29",1060
"2020-10-30",1045
"2020-11-02",1055
"2020-11-03",1070
"2020-11-04",1110
"2020-11-05",1080
"2020-11-06",1075
"2020-11-09",1075
"2020-11-10",1090
"2020-11-11",1110
"2020-11-12",1105
"2020-11-13",1090
"2020-11-16",1105
"2020-11-17",1095
"2020-11-18",1090
"2020-11-19",1085
"2020-11-20",1080
"2020-11-23",1075
"2020-11-24",1090
"2020-11-25",1110
"2020-11-26",1090
"2020-11-27",1085
"2020-11-30",1080
"2020-12-01",1075
"2020-12-02",1080
"2020-12-03",1100
"2020-12-04",1090
"2020-12-07",1100
"2020-12-08",1085
"2020-12-09",1410
"2020-12-10",1330
"2020-12-11",1275
"2020-12-14",1285
"2020-12-15",1245
"2020-12-16",1270
"2020-12-17",1295
"2020-12-18",1290
"2020-12-21",1230
"2020-12-22",1185
"2020-12-23",1160
"2020-12-24",1185
"2020-12-28",1155
"2020-12-29",1185
"2020-12-30",1215
"2021-01-04",1235
"2021-01-05",1250
"2021-01-06",1235
"2021-01-07",1250
"2021-01-08",1205
"2021-01-11",1190
"2021-01-12",1285
"2021-01-13",1275
"2021-01-14",1300
"2021-01-15",1260
"2021-01-18",1265
"2021-01-19",1275
"2021-01-20",1270
"2021-01-21",1300
"2021-01-22",1295
"2021-01-25",1295
"2021-01-26",1270
"2021-01-27",1330
"2021-01-28",1290
"2021-01-29",1250
"2021-02-01",1245
"2021-02-02",1245
"2021-02-03",1265
"2021-02-04",1245
"2021-02-05",1250
"2021-02-08",1265
"2021-02-09",1245
"2021-02-10",1245
"2021-02-15",1290
"2021-02-16",1300
"2021-02-17",1345
"2021-02-18",1410
"2021-02-19",1390
"2021-02-22",1450
"2021-02-23",1470
"2021-02-24",1370
"2021-02-25",1410
"2021-02-26",1375
"2021-03-02",1350
"2021-03-03",1400
"2021-03-04",1385
